alpha,beta,example
0.9837053,0.25399548,0
0.98371327,0.25422323,0
0.98374003,0.25404984,0
0.97979057,0.25508878,0
0.97979057,0.25508878,0
0.97978574,0.25524777,0
0.97979224,0.255076,0
0.9570984,0.26127106,0
0.9509289,0.26296312,0
0.95108783,0.26285106,0
0.9469458,0.2639536,0
0.9310831,0.26840067,0
0.93107855,0.2684972,0
0.93107235,0.26849335,0
0.9310394,0.26837033,0
0.9310146,0.26852396,0
0.91112626,0.27421606,0
0.89724433,0.27855748,0
0.84358037,0.29624155,0
0.8435102,0.29649413,0
0.84348637,0.29641232,0
0.8434496,0.29620636,0
0.8718029,0.286798,0
0.8675964,0.2882459,0
0.8675765,0.28809822,0
0.8136802,0.30720526,0
0.8260902,0.30258876,0
0.8261344,0.3027388,0
0.81741756,0.3058263,0
0.81272393,0.30740455,0
0.7786506,0.32116246,0
0.77853227,0.32089847,0
0.8006144,0.3120487,0
0.76073825,0.32849094,0
0.76073825,0.32849094,0
0.6732842,0.3712362,0
0.67427313,0.37102717,0
0.55078083,0.45418116,0
0.5506296,0.4536523,0
0.5506825,0.4539781,0
0.4677183,0.53464174,0
0.46760133,0.5343434,0
0.53522843,0.46716338,0
0.53515834,0.46724436,0
0.53501076,0.46712857,0
0.5395152,0.4635182,0
0.505383,0.49428567,0
0.48415315,0.5167297,0
0.48404118,0.5166473,0
0.48395714,0.5164485,0
0.48388216,0.516328,0
0.544031,0.4592609,0
0.5442329,0.4594559,0
0.54422855,0.45921254,0
0.4625184,0.54020613,0
0.4628266,0.54034233,0
0.46250364,0.5401959,0
0.42050853,0.5941522,0
0.44706035,0.55938,0
0.44706035,0.55938,0
0.41641286,0.60026497,0
0.4164705,0.6001353,0
0.40750635,0.6137324,0
0.36599702,0.6828277,0
0.3841666,0.650429,0
0.42385015,0.5899652,0
0.43942553,0.5689683,0
0.4056011,0.6163274,0
0.40559453,0.61632025,0
0.46216708,0.54086894,0
0.44905442,0.5566616,0
0.48663294,0.51386327,0
0.571437,0.43722397,0
0.57171834,0.43693703,0
0.5818828,0.42968386,0
0.611247,0.40907156,0
0.6112296,0.4088118,0
0.5726982,0.43630233,0
0.58184844,0.4294507,0
0.50952196,0.49038133,0
0.47501892,0.526007,0
0.48025486,0.5206354,0
0.4417954,0.5661029,0
0.4416775,0.56600964,0
0.38642308,0.6466168,0
0.4397006,0.56841713,0
0.43969175,0.5684117,0
0.3733621,0.6696155,0
0.37329063,0.6695454,0
0.42936328,0.5821703,0
0.41248983,0.60539067,0
0.41260475,0.6056664,0
0.39112577,0.6388247,0
0.3911637,0.6388578,0
0.35393125,0.70625067,0
0.39252,0.636781,0
0.4153911,0.6016798,0
0.4153911,0.6016798,0
0.42824873,0.5836558,0
0.42822346,0.58352673,0
0.46306396,0.5399082,0
0.4627401,0.53997064,0
0.44709912,0.5588699,0
0.44731522,0.5590218,0
0.39409676,0.63417727,0
0.38743216,0.6453596,0
0.44252497,0.56497246,0
0.42654908,0.58588403,0
0.42655057,0.5860693,0
0.49167687,0.5085573,0
0.49182025,0.5086042,0
0.49177134,0.5083435,0
0.6111536,0.40907627,0
0.7704612,0.32447046,0
0.72772,0.34334117,0
0.746327,0.33474517,0
0.74747103,0.33449325,0
0.7475047,0.3345605,0
0.74749196,0.3343101,0
0.74773973,0.33438024,0
0.7478105,0.33425915,0
0.76584196,0.3264142,0
0.76587796,0.3264335,0
0.8086966,0.30902964,0
0.8086986,0.30907646,0
0.80865204,0.30891454,0
0.8086636,0.3090514,0
0.7560432,0.3306534,0
0.7560038,0.33052713,0
0.75606304,0.3306271,0
0.72562134,0.34451184,0
0.72562134,0.34451184,0
0.7681693,0.3254218,0
0.7681258,0.3251596,0
0.7586028,0.32974988,0
0.7585373,0.32934558,0
0.758626,0.32949305,0
0.7498095,0.33338934,0
0.7713074,0.32397214,0
0.7711314,0.32407388,0
0.869561,0.28757834,0
0.9029368,0.27676895,0
0.9029368,0.27676895,0
0.9029546,0.276775,0
0.86407804,0.28922847,0
0.8125547,0.30755764,0
0.81254673,0.30743214,0
0.8125615,0.3077305,0
0.8505446,0.29381037,0
0.85064954,0.29374444,0
0.8506471,0.2936838,0
0.85060513,0.2939766,0
0.85057724,0.2937628,0
0.8506767,0.29401228,0
0.82510537,0.3030246,0
0.8948613,0.27933532,0
0.89486015,0.27940178,0
0.8948512,0.27950394,0
0.8654143,0.28879866,0
0.8653568,0.2885906,0
0.85612047,0.2918783,0
0.8561324,0.29206276,0
0.83507156,0.29924485,0
0.8351119,0.29917344,0
0.7596403,0.32925528,0
0.7854833,0.318307,0
0.78548366,0.3181422,0
0.7459218,0.33507714,0
0.7459307,0.33509764,0
0.74591124,0.33504635,0
0.72204477,0.34613928,0
0.7631467,0.32757235,0
0.7746475,0.32263923,0
0.8139924,0.30705267,0
0.7601435,0.32901624,0
0.6163926,0.40536642,0
0.429692,0.5818938,0
0.42953646,0.5815935,0
0.36463588,0.6851799,0
0.46401182,0.5383657,0
0.43656242,0.5724467,0
0.4366348,0.572513,0
0.45826942,0.54537976,0
0.5511833,0.45330447,0
0.47205064,0.52972543,0
0.47190407,0.5294139,0
0.4721784,0.52957773,0
0.5084459,0.4916027,0
0.4589461,0.5446386,0
0.48876402,0.5113155,0
0.51888245,0.48173437,0
0.51893276,0.4818497,0
0.5175044,0.48298487,0
0.6934481,0.36045513,0
0.65616155,0.38097957,0
0.7189219,0.3476019,0
0.635176,0.39321834,0
0.63525945,0.39334103,0
0.63524026,0.39330348,0
0.7112334,0.3515278,0
0.69862443,0.35789633,0
0.63097376,0.39626023,0
0.58394194,0.4281896,0
0.5651419,0.44228864,0
0.5302485,0.4713806,0
0.53786457,0.46468928,0
0.5566048,0.44900212,0
0.5598061,0.44666818,0
0.47408244,0.5274284,0
0.3886331,0.6435762,0
0.35468608,0.70428747,0
0.35473594,0.7043162,0
0.3178709,0.7862226,0
0.31796634,0.786242,0
0.308064,0.811596,0
0.3078854,0.81181926,0
0.32514927,0.76857907,0
0.34988245,0.71419173,0
0.37348515,0.6692637,0
0.37203777,0.6718212,0
0.37022507,0.67518514,0
0.37025982,0.67515755,0
0.38949144,0.64179724,0
0.38927174,0.6417063,0
0.35906976,0.69640166,0
0.3589192,0.69612503,0
0.39182493,0.63778603,0
0.37425992,0.6676765,0
0.39038137,0.64032984,0
0.3905983,0.6406899,0
0.3905264,0.64048517,0
0.4896054,0.5108839,0
0.36628795,0.6828063,0
0.36605453,0.68250257,0
0.31618613,0.7905469,0
0.33458343,0.74713904,0
0.40303174,0.6203645,0
0.4140983,0.6035931,0
0.3616899,0.690974,0
0.32707196,0.7644151,0
0.32703087,0.76433784,0
0.32713068,0.7641954,0
0.34859052,0.7171969,0
0.3773443,0.6626471,0
0.37739062,0.6626647,0
0.37733114,0.66246754,0
0.30928934,0.80781066,0
0.30921894,0.8077926,0
0.29531956,0.8458388,0
0.29547673,0.8459234,0
0.2884156,0.8666677,0
0.29880506,0.8366383,0
0.29902226,0.8363831,0
0.29898798,0.8363812,0
0.29898736,0.8363723,0
0.2990487,0.8364293,0
0.29884985,0.836419,0
0.29392156,0.850449,0
0.29615515,0.84385175,0
0.30303404,0.82504654,0
0.3047527,0.81996655,0
0.32614332,0.76635754,0
0.32624426,0.7664088,0
0.32605398,0.7663535,0
0.32608822,0.76641583,0
0.35405895,0.7062761,0
0.35385475,0.70616084,0
0.32989904,0.75731146,0
0.329872,0.75726426,0
0.41665125,0.59949136,0
0.41666898,0.5994841,0
0.4169949,0.59964174,0
0.4334774,0.5765723,0
0.4336871,0.57666385,0
0.43349156,0.5764948,0
0.5042718,0.49578917,0
0.5042221,0.49564517,0
0.47450486,0.52674395,0
0.5404324,0.46255872,0
0.54035187,0.46246713,0
0.44176498,0.5660804,0
0.44149956,0.5659361,0
0.44148013,0.56591064,0
0.4415193,0.56601435,0
0.4415193,0.56601435,0
0.4414024,0.56585276,0
0.44145116,0.56585157,0
0.44138545,0.5657997,0
0.44152814,0.5659664,0
0.44155738,0.5661571,0
0.4414843,0.5659225,0
0.40349054,0.6197612,0
0.3879034,0.6444981,0
0.3878359,0.64447886,0
0.38790238,0.64454186,0
0.40683255,0.61455244,0
0.40229216,0.62143725,0
0.4022102,0.6214335,0
0.3426721,0.7293574,0
0.33565143,0.7447192,0
0.3359093,0.74471486,0
0.35539064,0.702925,0
0.40290567,0.6204888,0
0.34019554,0.734576,0
0.32163185,0.7771706,0
0.29034796,0.8608827,0
0.2905811,0.8609099,0
0.29014128,0.8606913,0
0.29012462,0.8607042,0
0.2753061,0.90811646,0
0.27826217,0.89819413,0
0.27126122,0.9214269,0
0.27781072,0.89968383,0
0.27788076,0.8998679,0
0.2776602,0.8997203,0
0.2693421,0.927532,0
0.26957354,0.92750895,0
0.2695279,0.92751676,0
0.26224366,0.95335186,0
0.26226526,0.95334107,0
0.26194075,0.95330787,0
0.2535273,0.98484,0
0.25372234,0.98484933,0
0.25367716,0.9848535,0
0.25305256,0.986937,0
0.2533392,0.9869293,0
0.2522068,0.9914562,0
0.2520852,0.99145716,0
0.2521553,0.9915172,0
0.2521619,0.9915174,0
0.2520726,0.99127275,0
0.25425977,0.98315066,0
0.2537882,0.9848642,0
0.25401035,0.98396343,0
0.25400352,0.9839622,0
0.25403008,0.98393345,0
0.25386056,0.98392963,0
0.2542062,0.98391205,0
0.25385225,0.98392165,0
0.25717074,0.9715351,0
0.25710133,0.9715229,0
0.2573652,0.97155714,0
0.26207343,0.9530405,0
0.26220974,0.9530462,0
0.26225948,0.95304036,0
0.2621409,0.95303756,0
0.26233894,0.95305324,0
0.2581559,0.9685353,0
0.25798145,0.96854335,0
0.25875047,0.9661112,0
0.25871405,0.9661089,0
0.26255098,0.9518693,0
0.27287024,0.91532665,0
0.271987,0.9182998,0
0.27202213,0.9183105,0
0.27207133,0.9183149,0
0.27207574,0.91833097,0
0.26670754,0.9369249,0
0.2646341,0.94470304,0
0.26488933,0.9447004,0
0.26465273,0.9447297,0
0.26473936,0.94474953,0
0.2564762,0.97519046,0
0.2562834,0.97517145,0
0.2560545,0.97519934,0
0.25627986,0.97519386,0
0.25627264,0.97550076,0
0.25665346,0.9743482,0
0.2549175,0.980474,0
0.25496933,0.9804647,0
0.2546455,0.98141366,0
0.2546322,0.9814169,0
0.2547858,0.98142713,0
0.25481337,0.981429,0
0.25276893,0.9883322,0
0.2527152,0.9883284,0
0.25110528,0.99486345,0
0.25106022,0.9948639,0
0.25304675,0.98827446,0
0.2529222,0.98827565,0
0.25278586,0.9882675,0
0.25468767,0.98128796,0
0.2553777,0.97837454,0
0.25878066,0.9659641,0
0.25879622,0.9659722,0
0.26011163,0.9608089,0
0.25565255,0.9775709,0
0.25571615,0.9775689,0
0.26628876,0.938875,0
0.26417834,0.94634664,0
0.2640435,0.9463428,0
0.25652802,0.97468215,0
0.2559901,0.9761737,0
0.25647548,0.97506464,0
0.2563954,0.97506887,0
0.2563147,0.97506803,0
0.25634864,0.9750667,0
0.25641918,0.97506374,0
0.25630936,0.97506386,0
0.25750634,0.97037446,0
0.26015306,0.96059984,0
0.2600807,0.96060455,0
0.26038367,0.9595696,0
0.26041138,0.9595498,0
0.25636485,0.9748014,0
0.2591956,0.96459675,0
0.25921103,0.9646051,0
0.26290232,0.9501912,0
0.25805706,0.9688824,0
0.26015237,0.96024996,0
0.26173908,0.9552257,0
0.26155144,0.955208,0
0.26150253,0.9552089,0
0.2712289,0.9210247,0
0.2714296,0.9210631,0
0.27541214,0.9075023,0
0.28285572,0.8836286,0
0.2801761,0.89203215,0
0.27087975,0.923256,0
0.27089307,0.92327523,0
0.27069563,0.9232884,0
0.26689652,0.9364175,0
0.26880965,0.9298189,0
0.26532638,0.9423141,0
0.26392165,0.94670886,0
0.26506135,0.94305307,0
0.26747206,0.93447965,0
0.2674923,0.93440926,0
0.2754218,0.90739447,0
0.2744617,0.9106833,0
0.27431718,0.9106832,0
0.27700096,0.90202606,0
0.2770401,0.90206915,0
0.27436262,0.9111979,0
0.28842002,0.86677414,0
0.28842002,0.86677414,0
0.3042003,0.8220574,0
0.30397663,0.82205737,0
0.27062756,0.9235874,0
0.26671955,0.93721706,0
0.27345124,0.91422015,0
0.28895944,0.86454827,0
0.28369164,0.8807259,0
0.2837733,0.8807497,0
0.28385246,0.88074654,0
0.28893268,0.86493623,0
0.27369002,0.91298884,0
0.26179045,0.95506465,0
0.26438668,0.94516665,0
0.25919673,0.96472013,0
0.25916487,0.96471524,0
0.2589494,0.96468794,0
0.25900063,0.9646659,0
0.25887153,0.9654116,0
0.25887153,0.9654116,0
0.26157588,0.9554212,0
0.25911698,0.9644019,0
0.2592164,0.964406,0
0.26357648,0.9480655,0
0.26367053,0.94805425,0
0.26363996,0.94798195,0
0.26364946,0.9479693,0
0.2666031,0.93748677,0
0.26670617,0.9375085,0
0.2642231,0.9456689,0
0.2590399,0.9644814,0
0.25764322,0.97019583,0
0.25752473,0.9703996,0
0.25730246,0.971338,0
0.2574005,0.9713387,0
0.25723502,0.971324,0
0.25740162,0.9713396,0
0.2572126,0.97133785,0
0.25715783,0.97134733,0
0.25740626,0.97135216,0
0.2572152,0.9713553,0
0.25561887,0.97764117,0
0.25305915,0.98756254,0
0.2538952,0.98438555,0
0.2538952,0.98438555,0
0.25385106,0.9843837,0
0.25375006,0.98471075,0
0.2539322,0.98470694,0
0.25389463,0.98470473,0
0.25160906,0.9934568,0
0.2515571,0.9934596,0
0.2514463,0.99345446,0
0.2514888,0.993455,0
0.25102007,0.99616086,0
0.25048414,0.9976318,0
0.25037614,0.9984352,0
0.25028333,0.99887997,0
0.25021717,0.99887985,0
0.25022122,0.99888986,0
0.25035924,0.9980414,0
0.25023723,0.9988009,0
0.2500789,0.99880075,0
0.2504168,0.9983546,0
0.25043163,0.99835443,0
0.25027752,0.99835455,0
0.25034302,0.99831176,0
0.25039715,0.9983115,0
0.25028485,0.99831223,0
0.25046465,0.9976457,0
0.25074518,0.9973399,0
0.2503064,0.998336,0
0.25040695,0.9983358,0
0.25074577,0.99723274,0
0.25125414,0.99511766,0
0.25113377,0.99556977,0
0.2506369,0.99710923,0
0.2506898,0.99687046,0
0.25103083,0.9954992,0
0.25168657,0.9934842,0
0.2527089,0.9894497,0
0.25323138,0.98690885,0
0.25446814,0.982248,0
0.2551139,0.9799836,0
0.25460333,0.98173,0
0.25577313,0.9776849,0
0.25563794,0.97769153,0
0.25439313,0.9820249,0
0.25307325,0.9874823,0
0.25310493,0.98748153,0
0.25522175,0.97947526,0
0.25522006,0.9794741,0
0.2549914,0.98014545,0
0.25699967,0.97240037,0
0.2553684,0.9789609,0
0.25821286,0.9680359,0
0.26105887,0.9574518,0
0.26133576,0.9565244,0
0.26147693,0.956538,0
0.26149246,0.9565379,0
0.26150155,0.9565505,0
0.25448945,0.98113865,0
0.25466874,0.9811659,0
0.25656676,0.9743079,0
0.25707528,0.9724204,0
0.25707984,0.97242314,0
0.25806308,0.96882373,0
0.25936,0.96341926,0
0.26079398,0.95882267,0
0.25950524,0.9628078,0
0.2548828,0.98027694,0
0.25395796,0.98436016,0
0.25788355,0.9695258,0
0.26666307,0.93706626,0
0.27471396,0.91013855,0
0.27476326,0.9100348,0
0.27474555,0.91002506,0
0.26795998,0.9329929,0
0.28415236,0.8798156,0
0.30206347,0.82730424,0
0.30676815,0.81485593,0
0.30905426,0.80894357,0
0.3089871,0.8089481,0
0.30839697,0.8106917,0
0.29371372,0.8507028,0
0.29041633,0.8605294,0
0.2905086,0.8606334,0
0.2788557,0.89609885,0
0.27906495,0.89610267,0
0.28623915,0.87372077,0
0.28617147,0.8736942,0
0.28601497,0.8736356,0
0.2861677,0.873564,0
0.2863142,0.87358946,0
0.2830254,0.8827044,0
0.2827726,0.88384014,0
0.26538524,0.9417058,0
0.26302317,0.95016545,0
0.25879413,0.96599793,0
0.26143402,0.9559381,0
0.2624829,0.95240337,0
0.25507483,0.980067,0
0.2549429,0.9800694,0
0.25631714,0.9754549,0
0.25611612,0.9754537,0
0.25888324,0.9651237,0
0.2568522,0.97286206,0
0.25706136,0.9728267,0
0.2546587,0.98116297,0
0.26056165,0.9591503,0
0.25997797,0.9614645,0
0.26277992,0.9511509,0
0.2628224,0.95092535,0
0.25767443,0.96973,0
0.25782922,0.9697202,0
0.2576868,0.96972984,0
0.2638403,0.94734627,0
0.2698517,0.9261874,0
0.26231143,0.9526581,0
0.2700329,0.9255572,0
0.27142537,0.92089665,0
0.29588938,0.8444218,0
0.29590484,0.8444089,0
0.31453472,0.7948758,0
0.31458747,0.795068,0
0.28063092,0.8910146,0
0.28069088,0.8910053,0
0.28063688,0.8909249,0
0.27882427,0.8963228,0
0.2784598,0.8976958,0
0.2909052,0.859171,0
0.29099345,0.8593111,0
0.2909746,0.8592957,0
0.2944785,0.84887034,0
0.3034138,0.8237072,0
0.32131305,0.7775329,0
0.32159615,0.77761847,0
0.32160583,0.7776114,0
0.321327,0.7774477,0
0.32152602,0.7775427,0
0.31091377,0.80406815,0
0.3141431,0.7958308,0
0.33315933,0.7503581,0
0.3330843,0.7503285,0
0.32636634,0.76573604,0
0.31357068,0.7972815,0
0.31346756,0.7969513,0
0.31329867,0.7972906,0
0.31364757,0.79744726,0
0.32083014,0.77887243,0
0.38196316,0.654362,0
0.43020934,0.58097595,0
0.46348748,0.5393285,0
0.46344385,0.5393056,0
0.49776343,0.5021675,0
0.49785247,0.5020657,0
0.5045089,0.49544102,0
0.56248474,0.44433936,0
0.6822361,0.3664028,0
0.68218875,0.3663599,0
0.5573284,0.4485737,0
0.55733657,0.44861856,0
0.557132,0.44848362,0
0.5571264,0.4482672,0
0.55714536,0.44876197,0
0.55715203,0.4488603,0
0.55708057,0.44886807,0
0.6369147,0.3924342,0
0.6369532,0.39262092,0
0.63677645,0.39260444,0
0.63678056,0.39248988,0
0.7115206,0.3512951,0
0.7359419,0.3396961,0
0.79778564,0.31322002,0
0.83136714,0.30083662,0
0.831369,0.30089587,0
0.83138937,0.30051523,0
0.7832178,0.31924632,0
0.78035104,0.32032478,0
0.7506921,0.33300567,0
0.7505336,0.33271396,0
0.84747314,0.29497635,0
0.8360549,0.29896173,0
0.83603567,0.29907936,0
0.7850018,0.3185185,0
0.79774815,0.31323618,0
0.79774815,0.31323618,0
0.8038726,0.31110752,0
0.7287972,0.34306157,0
0.71425915,0.34994176,0
0.69409245,0.36016417,0
0.75768995,0.32983866,0
0.75771374,0.3301389,0
0.757705,0.3299274,0
0.74033755,0.33762255,0
0.66251874,0.37724075,0
0.5839333,0.42782798,0
0.5839759,0.42795417,0
0.5838308,0.4278263,0
0.5372585,0.46496063,0
0.64635354,0.38693583,0
0.7490884,0.33391148,0
0.74911195,0.33379337,0
0.74912286,0.3337337,0
0.63023424,0.39649528,0
0.63025,0.39681736,0
0.630196,0.39674395,0
0.5301034,0.47130167,0
0.5301034,0.47130167,0
0.5304297,0.47155342,0
0.5303911,0.47112677,0
0.53041834,0.47124967,0
0.53031796,0.47132805,0
0.6734349,0.37108284,0
0.6730877,0.37095812,0
0.67306787,0.37122607,0
0.6730315,0.3715137,0
0.77852887,0.3210243,0
0.7785513,0.3207719,0
0.77860135,0.32097298,0
0.7786023,0.32093418,0
0.7785453,0.32098362,0
0.7785453,0.32098362,0
0.7785118,0.32084504,0
0.77859175,0.32093617,0
0.7784857,0.32118377,0
0.77838707,0.32100707,0
0.84254265,0.29669487,0
0.8621044,0.28992414,0
0.8621497,0.2899621,0
0.86214525,0.29000342,0
0.8622351,0.28983015,0
0.8764389,0.28514034,0
0.8764401,0.28530928,0
0.8579233,0.29144555,0
0.8343295,0.29962805,0
0.7886672,0.31704223,0
0.7701423,0.32447892,0
0.7859058,0.3179686,0
0.785928,0.3181643,0
0.8676323,0.2879467,0
0.8676451,0.28797987,0
0.8842917,0.282766,0
0.92223877,0.270925,0
0.9222327,0.27089953,0
0.9260436,0.26985127,0
0.9260426,0.26973268,0
0.9259527,0.27006942,0
0.92595565,0.26999512,0
0.9259501,0.27013835,0
0.9259787,0.26984224,0
0.926012,0.2699051,0
0.92592555,0.26987085,0
0.870757,0.28695205,0
0.8706675,0.287148,0
0.8458012,0.29561734,0
0.86538565,0.2889005,0
0.87437403,0.28592154,0
0.87433374,0.2858293,0
0.87432545,0.28578514,0
0.9195246,0.2717368,0
0.91943777,0.2719991,0
0.9359171,0.2669324,0
0.93592954,0.26691723,0
0.88777834,0.2815577,0
0.8508057,0.2937924,0
0.8332888,0.2999788,0
0.82140195,0.30430865,0
0.88224816,0.28328696,0
0.88343513,0.2828128,0
0.88346314,0.28299937,0
0.85324013,0.29306048,0
0.8526824,0.29304492,0
0.8635416,0.28948355,0
0.87486243,0.28573653,0
0.8852749,0.28237686,0
0.8783329,0.2846284,0
0.8750729,0.28562832,0
0.8460914,0.2953876,0
0.8460657,0.2954712,0
0.8678102,0.2880953,0
0.90647954,0.2757787,0
0.8827285,0.28309023,0
0.88272965,0.28317535,0
0.8827382,0.28310987,0
0.88273513,0.2831717,0
0.88275677,0.28297457,0
0.8827754,0.28309906,0
0.8347808,0.29937616,0
0.82372844,0.30333543,0
0.8237684,0.30349186,0
0.823792,0.30343327,0
0.8577576,0.2914148,0
0.85778344,0.29128668,0
0.81469244,0.3066915,0
0.84634393,0.29514194,0
0.81145126,0.30781502,0
0.81148857,0.307867,0
0.8743013,0.28593552,0
0.87424624,0.28587073,0
0.8499932,0.29403645,0
0.84997404,0.2940859,0
0.8499986,0.29409358,0
0.8159437,0.30638114,0
0.7739542,0.32289362,0
0.7739542,0.32289362,0
0.77396476,0.3229257,0
0.5935169,0.4211646,0
0.55039316,0.45408976,0
0.59496814,0.420019,0
0.6385608,0.3915152,0
0.6541797,0.38200164,0
0.6543176,0.38224694,0
0.57577854,0.43422276,0
0.5757821,0.43411613,0
0.61444247,0.40689787,0
0.6143995,0.40670007,0
0.6426603,0.38902685,0
0.7863349,0.31770945,0
0.7441295,0.33585653,0
0.78341633,0.31899154,0
0.85991234,0.2906237,0
0.85991055,0.29061484,0
0.85991055,0.29061484,0
0.8599091,0.29069057,0
0.8832841,0.2830293,0
0.8832968,0.28292736,0
0.8831654,0.28295818,0
0.8832068,0.28322315,0
0.8951193,0.27938,0
0.8951223,0.2792729,0
0.924225,0.27052924,0
0.9494691,0.26312348,0
0.9494407,0.26339623,0
0.94946104,0.26323667,0
0.94598913,0.26419857,0
0.9630528,0.2596481,0
0.9504739,0.26290712,0
0.9500282,0.2629756,0
0.9500107,0.26295522,0
0.94999975,0.26318732,0
0.93678385,0.26679745,0
0.9405252,0.2657332,0
0.9248803,0.27024943,0
0.92494994,0.27026224,0
0.92502207,0.2701368,0
0.96091795,0.26022798,0
0.9609293,0.2601889,0
0.9609199,0.26011762,0
0.96268094,0.25955373,0
0.9626755,0.2594984,0
0.96262753,0.25959322,0
0.9626269,0.25983888,0
0.9626153,0.25968117,0
0.9851179,0.253622,0
0.9753348,0.25619632,0
0.9753381,0.25631654,0
0.97954845,0.25532222,0
0.97955006,0.25522855,0
0.9795496,0.2551578,0
0.9792371,0.25525868,0
0.9727393,0.25693557,0
0.98418736,0.25388616,0
0.98419213,0.25390998,0
0.9786038,0.25535893,0
0.98023456,0.25511938,0
0.9802229,0.25495526,0
0.9759496,0.2560597,0
0.9781366,0.25542027,0
0.9808725,0.25459978,0
0.97343326,0.25686878,0
0.973411,0.25662458,0
0.97622854,0.25603515,0
0.9749229,0.25637776,0
0.9753469,0.25621167,0
0.97535044,0.25633952,0
0.95065594,0.26291206,0
0.9563958,0.26135868,0
0.9564945,0.26131633,0
0.95649755,0.26137975,0
0.9645395,0.25911486,0
0.964468,0.25916162,0
0.97616005,0.25605342,0
0.974133,0.25664112,0
0.9741475,0.25658697,0
0.9686158,0.25800937,0
0.96879244,0.25788575,0
0.96876526,0.2579377,0
0.96874434,0.25804543,0
0.9744586,0.25653222,0
0.9448003,0.26467234,0
0.9341688,0.26755273,0
0.925432,0.2700693,0
0.93118995,0.26847464,0
0.9312026,0.2683419,0
0.95379716,0.26206577,0
0.95378613,0.26209635,0
0.89846754,0.27821845,0
0.8430025,0.29651397,0
0.8429774,0.29658422,0
0.8430149,0.29642665,0
0.84976715,0.29411077,0
0.8564783,0.29190814,0
0.8564619,0.29178962,0
0.85650504,0.29189974,0
0.7937991,0.31501657,0
0.83369225,0.29988757,0
0.83369166,0.2998324,0
0.76438075,0.32713872,0
0.77099705,0.32432255,0
0.7346155,0.3403422,0
0.73459285,0.34018904,0
0.7381357,0.33874652,0
0.7380791,0.33850315,0
0.6791386,0.36806166,0
0.72344446,0.34539568,0
0.62775344,0.3982807,0
0.62824464,0.3979874,0
0.75660545,0.33026555,0
0.7598634,0.32893592,0
0.7646405,0.32691777,0
0.7646309,0.32673207,0
0.76460373,0.3267103,0
0.76470757,0.3270366,0
0.7647721,0.32713395,0
0.73962516,0.3376144,0
0.7396286,0.33796415,0
0.7224861,0.34581947,0
0.72250885,0.34614658,0
0.72258395,0.34595862,0
0.69478834,0.35980052,0
0.69470024,0.35974312,0
0.6944736,0.359547,0
0.6024653,0.41532597,0
0.60172313,0.41583723,0
0.5153461,0.48499689,0
0.49813417,0.5015721,0
0.4165914,0.6002957,0
0.49535495,0.50472486,0
0.48900425,0.51108813,0
0.48894018,0.5110103,0
0.53054756,0.47120023,0
0.52122164,0.4796275,0
0.5000279,0.49993718,0
0.5589976,0.4470407,0
0.67073405,0.37272638,0
0.7737803,0.3229039,0
0.8114098,0.30796948,0
0.79407525,0.31487986,0
0.79410136,0.3149259,0
0.73155904,0.3418624,0
0.76147056,0.32831407,0
0.76162,0.32844302,0
0.76158196,0.32835627,0
0.7615481,0.32817197,0
0.7616555,0.32833365,0
0.76165974,0.32801715,0
0.78784806,0.31726512,0
0.78797925,0.317216,0
0.78805226,0.31717968,0
0.77405393,0.32288507,0
0.78336406,0.31913215,0
0.8586971,0.29119778,0
0.81873554,0.30533853,0
0.81873554,0.30533853,0
0.8187149,0.30517325,0
0.7823542,0.31953335,0
0.75809395,0.3297573,0
0.7750179,0.32247964,0
0.81197006,0.307734,0
0.85110456,0.29374573,0
0.85112846,0.29346752,0
0.85112756,0.2934997,0
0.88923585,0.28124815,0
0.8892746,0.28093708,0
0.8883626,0.28144068,0
0.8883082,0.281308,0
0.90679723,0.275574,0
0.88648087,0.28199196,0
0.8864797,0.2820019,0
0.8864924,0.28198862,0
0.85795325,0.291429,0
0.8450246,0.29582697,0
0.8214942,0.30432853,0
0.82604975,0.30273727,0
0.82603997,0.30277508,0
0.85691744,0.29156283,0
0.8569266,0.2916348,0
0.8569266,0.2916348,0
0.83782154,0.29828572,0
0.8378815,0.29824784,0
0.83787644,0.29838523,0
0.8378756,0.29827464,0
0.90293175,0.2767729,0
0.90294427,0.2767252,0
0.9114466,0.27434564,0
0.9228949,0.27093402,0
0.92288893,0.27094916,0
0.9518169,0.26252052,0
0.9638987,0.25919452,0
0.96389085,0.2593761,0
0.9638769,0.25924593,0
0.9534234,0.26206365,0
0.9555159,0.26160914,0
0.94550794,0.26435566,0
0.9742532,0.25655717,0
0.97271514,0.25696927,0
0.9727243,0.25703597,0
0.97272205,0.25706416,0
0.95894593,0.26060575,0
0.96522,0.2590293,0
0.96522,0.2590293,0
0.9652753,0.25914857,0
0.965225,0.25879338,0
0.9652312,0.25891128,0
0.97524184,0.25626406,0
0.97524613,0.2562833,0
0.9726317,0.25699684,0
0.9640972,0.25926542,0
0.9627647,0.25962064,0
0.96277624,0.25930429,0
0.96277165,0.25928518,0
0.96268034,0.25967148,0
0.962683,0.25969142,0
0.9602318,0.26029366,0
0.96462107,0.25915647,0
0.9325363,0.26792434,0
0.932505,0.26808763,0
0.9446457,0.26460296,0
0.91288364,0.2738095,0
0.9068176,0.27559483,0
