alpha,beta,example
0.7500977,0.3339611,0
0.7508738,0.33123696,0
0.47564796,0.5228684,0
0.6394626,0.3882404,0
0.64011633,0.39060777,0
0.6401862,0.39064074,0
0.70658857,0.3535853,0
0.7065532,0.35227916,0
0.7068494,0.35386688,0
0.7255654,0.3432942,0
0.7256826,0.3442463,0
0.7256826,0.3442463,0
0.8442517,0.29818684,0
0.9495001,0.26178876,0
0.9495368,0.26324293,0
0.9495677,0.26159734,0
0.9540303,0.26108024,0
0.9537867,0.2594834,0
0.48439616,0.5146872,0
0.43926644,0.5662978,0
0.3944857,0.6343189,0
0.478237,0.51947045,0
0.33331615,0.7508922,0
0.33145407,0.7511802,0
0.4626874,0.5393944,0
0.5832722,0.42758265,0
0.58330154,0.42795107,0
0.5829652,0.4274131,0
0.6078461,0.41012716,0
0.4374899,0.5682595,0
0.53532594,0.46636495,0
0.40673664,0.613184,0
0.9088883,0.27441788,0
0.2792269,0.89495325,0
0.26879117,0.92259955,0
0.3158544,0.7870902,0
0.7119968,0.3507536,0
0.9881771,0.2530783,0
0.91037446,0.2748154,0
0.91254604,0.27423897,0
0.9119447,0.27276447,0
0.38747332,0.6455125,0
0.33569193,0.7433603,0
0.30982006,0.81075513,0
0.30659175,0.80873543,0
0.30812186,0.8083752,0
0.5179156,0.48098403,0
0.36486834,0.6823801,0
0.28215265,0.8863266,0
0.27644736,0.90600365,0
0.27546337,0.9050252,0
0.2924539,0.8592511,0
0.32278645,0.7718959,0
0.32545605,0.77131224,0
0.96236515,0.26072243,0
0.9625329,0.25777823,0
0.962614,0.2591863,0
0.8546362,0.2917148,0
0.82888436,0.3017895,0
0.6175253,0.4032671,0
0.4894193,0.5094436,0
0.5781834,0.43111253,0
0.4951439,0.5037985,0
0.4648326,0.53632504,0
0.49888638,0.50039935,0
0.6508329,0.38253963,0
0.47680274,0.5233652,0
0.37781438,0.6643539,0
0.51426524,0.48231974,0
0.5148364,0.48292166,0
0.734575,0.34108135,0
0.6411068,0.3883382,0
0.64160836,0.39011714,0
0.6420442,0.39058,0
0.5765973,0.43390813,0
0.61898696,0.40280893,0
0.38786307,0.64163387,0
0.38936535,0.6419034,0
0.39357644,0.6331292,0
0.39483264,0.63330275,0
0.36948928,0.67373556,0
0.37237495,0.6746395,0
0.3552756,0.704732,0
0.3525682,0.7053173,0
0.38796547,0.6432972,0
0.6245213,0.39998206,0
0.31518164,0.7926038,0
0.46853504,0.53522164,0
0.4363582,0.5701156,0
0.84787464,0.29345757,0
0.38679668,0.642867,0
0.38496324,0.6464612,0
0.99392277,0.2510479,0
0.9939224,0.24971673,0
0.62861556,0.39466727,0
0.6299591,0.3980846,0
0.38085118,0.65581423,0
0.30140197,0.82502323,0
0.30344036,0.824969,0
0.30147064,0.8238646,0
0.46195415,0.54180145,0
0.6466913,0.3844961,0
0.64917386,0.38611656,0
0.6767217,0.36729398,0
0.29603726,0.8461394,0
0.29308265,0.8456108,0
0.31577685,0.79316366,0
0.31333145,0.79332274,0
0.3888681,0.6428852,0
0.35696203,0.70171195,0
0.35480905,0.70023626,0
0.35510817,0.7003144,0
0.35631672,0.7005453,0
0.35773158,0.7015031,0
0.3551949,0.7012588,0
0.33964157,0.73500013,0
0.3683598,0.6769891,0
0.3680465,0.67555326,0
0.36863074,0.6792567,0
0.40836397,0.61275405,0
0.40921524,0.61312467,0
0.4103897,0.6131345,0
0.4082763,0.6123928,0
0.7815608,0.31805068,0
0.7751756,0.32072026,0
0.77495533,0.3231455,0
0.77404755,0.32185072,0
0.77418995,0.3226746,0
0.7732288,0.32228428,0
0.9345468,0.26739073,0
0.9116546,0.2731335,0
0.8909487,0.28104845,0
0.90852326,0.27603006,0
0.9067554,0.27486327,0
0.90684235,0.27512074,0
0.9315236,0.26739398,0
0.47341576,0.528035,0
0.47400486,0.5285273,0
0.4547727,0.5450224,0
0.4565164,0.5474867,0
0.45695803,0.54794204,0
0.4565217,0.5470676,0
0.4565217,0.5470676,0
0.4547203,0.54522586,0
0.45751965,0.54609436,0
0.45691398,0.5455851,0
0.45710877,0.5462139,0
0.45626187,0.5466372,0
0.4806325,0.52054465,0
0.54751974,0.45398605,0
0.76889706,0.32553002,0
0.7653066,0.32816523,0
0.76526606,0.32570174,0
0.76511776,0.327205,0
0.76209813,0.32632008,0
0.76229376,0.3265149,0
0.34120768,0.7318312,0
0.36511725,0.68390834,0
0.3675837,0.6835223,0
0.43438622,0.57574844,0
0.6908094,0.36133614,0
0.92926335,0.26773942,0
0.92960566,0.27014548,0
0.29361075,0.8464118,0
0.29753396,0.8468456,0
0.2952083,0.8460561,0
0.2936197,0.8459992,0
0.62912124,0.3953553,0
0.63821954,0.39089718,0
0.6389612,0.39256558,0
0.6387086,0.3925658,0
0.63315034,0.38928398,0
0.63546854,0.3903501,0
0.6574275,0.37737232,0
0.30986184,0.808621,0
0.30902934,0.8087069,0
0.5817443,0.4284771,0
0.6674208,0.37468052,0
0.37273386,0.6674088,0
0.25324988,0.9885371,0
0.2535089,0.9895493,0
0.25174555,0.98957473,0
0.2554815,0.98345596,0
0.25259927,0.98335266,0
0.54050833,0.46115416,0
0.5404695,0.4611366,0
0.54176724,0.4623469,0
0.5418205,0.46193033,0
0.5531871,0.4511708,0
0.6659513,0.37237775,0
0.66802514,0.37373078,0
0.49954396,0.49945354,0
0.4991048,0.49948615,0
0.49895754,0.49959174,0
0.553214,0.45255908,0
0.5727429,0.43397403,0
0.45212048,0.5530695,0
0.7214126,0.34534258,0
0.68559486,0.36402798,0
0.26997295,0.9257342,0
0.27522063,0.91200656,0
0.27499762,0.91203403,0
0.2744118,0.9120626,0
0.27428144,0.912024,0
0.27341333,0.9121693,0
0.26227537,0.95210975,0
0.26333264,0.9518373,0
0.26466385,0.9390471,0
0.26499033,0.9390248,0
0.3305941,0.7541561,0
0.75483334,0.32983017,0
0.75440574,0.32879534,0
0.75411516,0.33281437,0
0.7539891,0.33196637,0
0.7380277,0.33706135,0
0.44042698,0.5682502,0
0.62241876,0.40108797,0
0.8922676,0.27788877,0
0.60876435,0.40713567,0
0.6112038,0.40895748,0
0.54601604,0.4553113,0
0.49138808,0.5092848,0
0.30892393,0.8118378,0
0.30822363,0.8104112,0
0.62592864,0.39820012,0
0.4037397,0.61733794,0
0.8563818,0.2918343,0
0.787074,0.317521,0
0.742837,0.33548293,0
0.48938015,0.5091826,0
0.4883786,0.50867224,0
0.488714,0.51033694,0
0.66685516,0.37478948,0
0.6309328,0.39462596,0
0.63194746,0.39561427,0
0.53964823,0.46186265,0
0.7185625,0.34875077,0
0.45364812,0.5503364,0
0.4514577,0.54963666,0
0.4547943,0.55248386,0
0.45243534,0.55021757,0
0.3851283,0.64773554,0
0.38458395,0.6474596,0
0.38325062,0.6501941,0
0.74801505,0.33434787,0
0.7400048,0.33755293,0
0.6425712,0.38777903,0
0.31599584,0.7888999,0
0.31658673,0.78964895,0
0.66205585,0.37663054,0
0.66247857,0.3759681,0
0.45199856,0.5511013,0
0.5034857,0.49630284,0
0.5257724,0.4732737,0
0.5264858,0.4734857,0
0.6039569,0.41395804,0
0.60307145,0.41324943,0
0.730958,0.3413654,0
0.5703684,0.43779835,0
0.73145884,0.3417617,0
0.7332225,0.33967328,0
0.7591739,0.32913294,0
0.34080568,0.73467237,0
0.65497476,0.38191214,0
0.6734762,0.37131837,0
0.46124208,0.5427202,0
0.35183683,0.70973295,0
0.4732736,0.52571046,0
0.28180054,0.887947,0
0.27968323,0.8875596,0
0.27925536,0.8876118,0
0.2754152,0.90129524,0
0.27632102,0.90149766,0
0.63030785,0.39710206,0
0.57531667,0.43215877,0
0.52685213,0.47507048,0
0.5718348,0.43780646,0
0.57255185,0.43810016,0
0.6815231,0.36633083,0
0.7486036,0.33251622,0
0.74885494,0.33366197,0
0.74983823,0.33478707,0
0.7482047,0.33268705,0
0.74944127,0.3346675,0
0.7491228,0.3333896,0
0.7491415,0.33334574,0
0.74934196,0.33387277,0
0.7490415,0.33217597,0
0.3124276,0.79920596,0
0.28927472,0.8622644,0
0.29020745,0.86072856,0
0.36691085,0.68092054,0
0.79241526,0.3148779,0
0.3722756,0.6713822,0
0.37008896,0.6690767,0
0.37362516,0.669414,0
0.2753497,0.90275025,0
0.29833832,0.83375454,0
0.29912564,0.833019,0
0.51138043,0.48703456,0
0.58277935,0.4290127,0
0.5676817,0.4402894,0
0.5813106,0.42908993,0
0.59156376,0.42103478,0
0.5118534,0.4851667,0
0.332451,0.7494029,0
0.3983107,0.62742347,0
0.37804392,0.66140604,0
0.37827048,0.6583113,0
0.38017678,0.6593059,0
0.37627915,0.6576113,0
0.38052213,0.65821534,0
0.38260746,0.658135,0
0.37756488,0.6574841,0
0.3792481,0.66094786,0
0.37962338,0.6608398,0
0.33697215,0.7442799,0
0.3348384,0.7437839,0
0.33571115,0.742171,0
0.33661032,0.74294657,0
0.3573551,0.6999344,0
0.35712272,0.6998703,0
0.57447815,0.43345413,0
0.57447815,0.43345413,0
0.4692936,0.5301717,0
0.47032037,0.5309709,0
0.4701128,0.5316202,0
0.42761216,0.5854158,0
0.4280428,0.58568615,0
0.4262987,0.5850803,0
0.5038726,0.49500126,0
0.61775774,0.4046664,0
0.5232453,0.47433442,0
0.74872375,0.33266318,0
0.3462548,0.7238361,0
0.4841193,0.51629937,0
0.46895757,0.5303273,0
0.5046206,0.49233243,0
0.50435424,0.49255595,0
0.50396,0.49233416,0
0.7933279,0.31647435,0
0.793057,0.31587335,0
0.7967854,0.31180528,0
0.68990135,0.3602891,0
0.56156653,0.44290677,0
0.56205755,0.44460085,0
0.3670274,0.68112147,0
0.28358585,0.8795828,0
0.31911477,0.78141755,0
0.2995411,0.83214664,0
0.30002394,0.8315226,0
0.3130533,0.7981402,0
0.38035583,0.651693,0
0.5795441,0.43280968,0
0.4728004,0.5248171,0
0.5422593,0.45901042,0
0.56530595,0.44235098,0
0.4422912,0.5664192,0
0.44248524,0.5662216,0
0.44119504,0.56605214,0
0.50583,0.49286535,0
0.6531789,0.38375542,0
0.65406734,0.38253644,0
0.6508254,0.38230366,0
0.4485849,0.5557557,0
0.44746193,0.55410063,0
0.50402665,0.49777654,0
0.50397694,0.4980049,0
0.5018835,0.49514735,0
0.50519055,0.4958929,0
0.50577146,0.49650213,0
0.5038177,0.4945322,0
0.42189226,0.58968735,0
0.42189226,0.58968735,0
0.47026363,0.5307896,0
0.50938827,0.49006,0
0.4112786,0.6064228,0
0.32936588,0.75914246,0
0.32847235,0.7593785,0
0.3283855,0.7652463,0
0.37720528,0.6586785,0
0.37880003,0.65958726,0
0.2618138,0.949578,0
0.2622338,0.94960994,0
0.2712391,0.91941345,0
0.50808597,0.49058184,0
0.50929433,0.49211234,0
0.5881797,0.4262183,0
0.56004137,0.44305646,0
0.56107676,0.44409683,0
0.5189511,0.47748667,0
0.52117926,0.47840708,0
0.52259207,0.47928938,0
0.52424526,0.48182124,0
0.7696072,0.32644874,0
0.76943314,0.32598677,0
0.7227118,0.3435705,0
0.7227643,0.3440285,0
0.72138625,0.34487033,0
0.71907747,0.34499043,0
0.71874094,0.34439442,0
0.71930176,0.3474929,0
0.71946156,0.34419107,0
0.5401129,0.46487653,0
0.7718279,0.32130328,0
0.7719709,0.3252858,0
0.6047782,0.41585162,0
0.60454196,0.41534895,0
0.60419977,0.4142889,0
0.7499801,0.3342902,0
0.7510285,0.3306047,0
0.7509689,0.33013678,0
0.750911,0.3302206,0
0.7507881,0.33047596,0
0.7780006,0.31871805,0
0.7782618,0.32257208,0
0.7621176,0.32696328,0
0.761003,0.32609853,0
0.7633571,0.32864803,0
0.77565354,0.32358506,0
0.45949867,0.5411542,0
0.46182084,0.5442596,0
0.4608219,0.54384226,0
0.46086538,0.54389256,0
0.4589889,0.54249805,0
0.46284387,0.5428685,0
0.339371,0.7389595,0
0.35080588,0.7106155,0
0.30545235,0.8181962,0
0.34344274,0.7252946,0
0.5674118,0.44021395,0
0.5671663,0.4384154,0
0.56736976,0.43939584,0
0.82496655,0.30151463,0
0.8869389,0.28209034,0
0.5582716,0.44564545,0
0.3858398,0.6425405,0
0.32306525,0.7676454,0
0.5838305,0.4252639,0
0.30226168,0.8263552,0
0.39825964,0.62474877,0
0.95199406,0.26127663,0
0.9523971,0.26274619,0
0.9525203,0.2606342,0
0.95237243,0.2608875,0
0.9525747,0.26356268,0
0.9688712,0.25860378,0
0.34040228,0.73172826,0
0.791022,0.31485906,0
0.7673007,0.32417834,0
0.7682018,0.32568812,0
0.7679811,0.32416248,0
0.773179,0.32313547,0
0.34920284,0.71357703,0
0.35074276,0.7140607,0
0.55722725,0.44828087,0
0.5551515,0.44622543,0
0.37735495,0.6578926,0
0.37959746,0.65815234,0
0.32198194,0.7717009,0
0.32373577,0.7736268,0
0.32204098,0.7737853,0
0.5786436,0.42971838,0
0.5115593,0.4864643,0
0.5119642,0.4878364,0
0.4406463,0.5661034,0
0.4046033,0.6165831,0
0.68592536,0.3645985,0
0.79749215,0.3126639,0
0.50025785,0.49957037,0
0.49970955,0.4989896,0
0.49791104,0.5016191,0
0.6330511,0.394405,0
0.40122753,0.621263,0
0.50905263,0.49015394,0
0.5082476,0.4898744,0
0.8271625,0.3025432,0
0.7412408,0.33589038,0
0.3474738,0.71985507,0
0.35698405,0.69943553,0
0.35629123,0.69962627,0
0.5267111,0.47463393,0
0.7061479,0.35441765,0
0.54011184,0.46170655,0
0.63373625,0.3934778,0
0.61942405,0.40305734,0
0.29155633,0.8544235,0
0.29096836,0.854243,0
0.29275844,0.85406774,0
0.6375256,0.39202064,0
0.87731594,0.28468212,0
0.87759405,0.28398618,0
0.9416556,0.26581478,0
0.9417112,0.26593938,0
0.9279221,0.2679164,0
0.92805177,0.27042758,0
0.88027406,0.2826055,0
0.880153,0.2819198,0
0.88007873,0.28334674,0
0.84484494,0.29583102,0
0.8451754,0.2964643,0
0.8444966,0.29629463,0
0.8446008,0.29498112,0
0.86974376,0.287349,0
0.75576967,0.33073792,0
0.5882784,0.42278448,0
0.5882784,0.42278448,0
0.5883583,0.42149463,0
0.5914166,0.4237424,0
0.43392354,0.5786392,0
0.46586072,0.5345682,0
0.46426874,0.53354913,0
0.46654677,0.53230935,0
0.6523785,0.38047242,0
0.65229815,0.3813541,0
0.6523944,0.38424733,0
0.5568229,0.44595167,0
0.64471376,0.3890536,0
0.6421812,0.38982293,0
0.6432638,0.39049897,0
0.40069225,0.6197482,0
0.40252152,0.62044835,0
0.37943342,0.6569245,0
0.41330087,0.6043587,0
0.30445182,0.818133,0
0.3048424,0.81991214,0
0.3041622,0.81989986,0
0.40395266,0.61950314,0
0.8446781,0.29555836,0
0.84462696,0.29573497,0
0.3113055,0.79639137,0
0.3113055,0.79639137,0
0.3151606,0.79546314,0
0.31532973,0.7944914,0
0.27792567,0.8987808,0
0.2780668,0.898778,0
0.29869598,0.8326644,0
0.35177875,0.7113246,0
0.35110244,0.7112818,0
0.34785327,0.71145636,0
0.35149965,0.71401376,0
0.3521515,0.7144193,0
0.3493164,0.71193266,0
0.35055503,0.71242946,0
0.3698814,0.67426103,0
0.7887581,0.3143992,0
0.7856397,0.31494504,0
0.7852555,0.3170118,0
0.7848993,0.3186377,0
0.7548578,0.33110258,0
0.75642943,0.32918742,0
0.75686467,0.3301043,0
0.756564,0.3302327,0
0.75540644,0.32879624,0
0.7560264,0.3319178,0
0.75562346,0.33114663,0
0.46590638,0.53621817,0
0.46579352,0.5351933,0
0.46597826,0.53598297,0
0.80957264,0.3089258,0
0.77123946,0.3230577,0
0.77192366,0.32153174,0
0.7722603,0.32353303,0
0.69614905,0.3596937,0
0.542659,0.4601388,0
0.58368546,0.42877424,0
0.6297965,0.39743423,0
0.4380705,0.57159126,0
0.43872756,0.5719907,0
0.43823588,0.5692401,0
0.41632843,0.60064363,0
0.39491832,0.6306334,0
0.87393844,0.28456724,0
0.8744968,0.28626817,0
0.64494884,0.38735867,0
0.76951593,0.32402888,0
0.76931363,0.32325107,0
0.3741583,0.66677773,0
0.61452615,0.4048635,0
0.35001862,0.71011037,0
0.35083675,0.71032697,0
0.65626323,0.3809786,0
0.656856,0.38034046,0
0.37092897,0.67269206,0
0.9038328,0.2751796,0
0.26873562,0.9292376,0
0.26198217,0.9537957,0
0.257688,0.9645099,0
0.25916693,0.9644039,0
0.25855067,0.9624193,0
0.25998628,0.959357,0
0.25872183,0.9633583,0
0.26090357,0.96326923,0
0.25634643,0.97992355,0
0.25391096,0.97990555,0
0.25476512,0.9824675,0
0.25501442,0.98419166,0
0.25378504,0.98406595,0
0.2540263,0.9840704,0
0.25288403,0.9840958,0
0.2525897,0.9842039,0
0.7711926,0.32295272,0
0.770959,0.32424515,0
0.7347659,0.3386576,0
0.3674705,0.6765029,0
0.36673436,0.6763329,0
0.37040153,0.67692393,0
0.36581954,0.67693025,0
0.3682836,0.67991364,0
0.36813182,0.6797936,0
0.40049556,0.6239987,0
0.4028965,0.6205366,0
0.40459645,0.6222768,0
0.40246215,0.6194701,0
0.40449765,0.6196866,0
0.40205118,0.6194422,0
0.50688076,0.49053776,0
0.5358883,0.46784016,0
0.37157956,0.66963047,0
0.34280172,0.72941786,0
0.34216654,0.72699827,0
0.7860375,0.31837377,0
0.78639144,0.31895167,0
0.7862152,0.31719095,0
0.40629768,0.61415976,0
0.37470093,0.66488963,0
0.34796897,0.7156387,0
0.34610525,0.7154819,0
0.34610525,0.7154819,0
0.34773183,0.7153687,0
0.33044085,0.7496901,0
0.333512,0.74983734,0
0.33356574,0.7490483,0
0.3518695,0.710114,0
0.30781516,0.8142007,0
0.30818892,0.81445485,0
0.31869528,0.77796525,0
0.48499376,0.5186622,0
0.48391944,0.51774496,0
0.6203215,0.40568358,0
0.546274,0.45935455,0
0.5458257,0.45455486,0
0.4086015,0.60941577,0
0.39794955,0.6257499,0
0.39791596,0.6234615,0
0.34274405,0.7313454,0
0.3409673,0.7308728,0
0.34263495,0.731335,0
0.6682637,0.37173057,0
0.6947767,0.35752976,0
0.8230143,0.30520457,0
0.9129777,0.27079844,0
0.9109848,0.27193993,0
0.9123063,0.27344853,0
0.91226333,0.27322492,0
0.91226333,0.27322492,0
0.912121,0.27381748,0
0.92351013,0.2703752,0
0.9242794,0.26980498,0
0.81049925,0.3080136,0
0.8111974,0.3102543,0
0.8170443,0.30802128,0
0.8169109,0.3065151,0
0.7085274,0.3522974,0
0.6111882,0.4056019,0
0.61221856,0.40809882,0
0.6125546,0.40846404,0
0.85360575,0.29350576,0
0.88411576,0.28321347,0
0.8129872,0.30668962,0
0.81235725,0.30559963,0
0.81297094,0.30912533,0
0.8098042,0.3058983,0
0.70638996,0.3559967,0
0.7035789,0.3528477,0
0.66461664,0.3770645,0
0.66451514,0.37681136,0
0.6630557,0.37492225,0
0.5406883,0.45866495,0
0.5432405,0.4581201,0
0.5570445,0.4487886,0
0.55523574,0.44648013,0
0.5564909,0.44861698,0
0.65438,0.38121346,0
0.48996434,0.5123996,0
0.49001318,0.5122877,0
0.49001318,0.5122877,0
0.3159496,0.7887324,0
0.42486888,0.5865565,0
0.2657526,0.9394727,0
0.26586547,0.939461,0
0.29818034,0.83690864,0
0.29681435,0.8392564,0
0.2980491,0.8398988,0
0.2953718,0.8393424,0
0.569184,0.43690795,0
0.6616114,0.3766001,0
0.66104954,0.37792054,0
0.6630063,0.37578478,0
0.6628103,0.3759416,0
0.6648349,0.37759688,0
0.66118807,0.37278315,0
0.661357,0.37828824,0
0.7208178,0.34535152,0
0.40698275,0.6113668,0
0.40785936,0.61159015,0
0.8145091,0.30624118,0
0.8142577,0.3052962,0
0.36478588,0.688005,0
0.3609914,0.68724823,0
0.36216176,0.6878944,0
0.37984204,0.656748,0
0.56077504,0.445869,0
0.6350456,0.3925652,0
0.48105046,0.51511234,0
0.48105046,0.51511234,0
0.39157405,0.6355355,0
0.3934585,0.6354322,0
0.38160616,0.65362364,0
0.37273568,0.67433286,0
0.36025164,0.69338554,0
0.35806626,0.69395375,0
0.29618844,0.8406707,0
0.34256658,0.7314694,0
0.34225494,0.7314639,0
0.34271318,0.7317362,0
0.34036,0.72959906,0
0.3429536,0.73012376,0
0.34120592,0.72908574,0
0.34234694,0.7320765,0
0.3393481,0.7325959,0
0.33132663,0.75395626,0
0.3289359,0.75916374,0
0.32915473,0.7588105,0
0.32915473,0.7588105,0
0.32106242,0.77880424,0
0.56186736,0.44506025,0
0.56186736,0.44506025,0
0.39527357,0.6322462,0
0.39586136,0.63127184,0
0.3956019,0.6289816,0
0.39575186,0.63002205,0
0.39817098,0.62976253,0
0.39979938,0.62164515,0
0.39939985,0.6212926,0
0.469886,0.5309011,0
0.40055797,0.6214267,0
0.289159,0.8623626,0
0.2916595,0.85799545,0
0.2777282,0.8968556,0
0.27562955,0.8971141,0
0.27647978,0.8971835,0
0.27976167,0.8967351,0
0.27392447,0.90851146,0
0.27622318,0.9001459,0
0.5023904,0.49372402,0
0.5023904,0.49372402,0
0.5080617,0.49368525,0
0.5084468,0.4944089,0
0.5088266,0.4944338,0
0.5047805,0.49341467,0
0.5036375,0.4924647,0
0.50892806,0.49383122,0
0.50302374,0.4923112,0
0.50403,0.49138033,0
0.27992123,0.8916133,0
0.27767548,0.8994391,0
0.5374343,0.4634501,0
0.5337667,0.46648356,0
0.5056539,0.4939492,0
0.70926946,0.35090724,0
0.70937914,0.35270402,0
0.7099427,0.3531095,0
0.7002845,0.35690233,0
0.6810798,0.3661066,0
0.68103117,0.364465,0
0.51271135,0.48362908,0
0.57921785,0.42732862,0
0.67535895,0.37152487,0
0.7884063,0.3181974,0
0.79043996,0.31548586,0
0.7909759,0.3156369,0
0.86403763,0.28900293,0
0.31834322,0.7846209,0
0.29513082,0.84711003,0
0.29342028,0.8486882,0
0.28426594,0.8779981,0
0.2968648,0.8374746,0
0.30718264,0.8101322,0
0.7167072,0.3490918,0
0.5279653,0.4709168,0
0.4285551,0.5805292,0
0.4282579,0.5806177,0
0.32877553,0.75689375,0
0.702697,0.35524425,0
0.7132472,0.34990123,0
0.7136258,0.35314715,0
0.71276224,0.3507078,0
0.8937982,0.27907535,0
0.38217637,0.6529552,0
0.3800544,0.65275246,0
0.3825252,0.65394175,0
0.38305208,0.6527685,0
0.52404207,0.47771052,0
0.52337646,0.47520384,0
0.525994,0.4765734,0
0.5614665,0.44584826,0
0.56111985,0.44318333,0
0.5629795,0.4445976,0
0.8975217,0.27878284,0
0.8939205,0.2797496,0
0.89389145,0.2797031,0
0.89400387,0.27943096,0
0.8974076,0.2763507,0
0.91895103,0.27168542,0
0.89018786,0.28037426,0
0.8912171,0.27992067,0
0.8911216,0.2810569,0
0.90034956,0.2763229,0
0.9004093,0.2767764,0
0.90064466,0.2786327,0
0.90007883,0.27663702,0
0.90053093,0.2764319,0
0.9004428,0.27775484,0
0.90031743,0.27602446,0
0.97135454,0.25590304,0
0.97140163,0.25573653,0
0.4438456,0.5621845,0
0.4423971,0.5620042,0
0.5318134,0.46764675,0
0.46731192,0.5349088,0
0.7450363,0.3352359,0
0.7428524,0.33603886,0
0.7325464,0.34026155,0
0.73388654,0.34116986,0
0.7035817,0.35339585,0
0.70316464,0.35449284,0
0.531461,0.4712716,0
0.52890986,0.46995765,0
0.5305401,0.47288308,0
0.5300691,0.47128546,0
0.62867,0.39676586,0
0.6443442,0.38572213,0
0.37985682,0.6644341,0
0.3105489,0.79924905,0
0.31393716,0.800943,0
0.31311977,0.8008778,0
0.3107007,0.7999213,0
0.31288168,0.7995703,0
0.62888736,0.39822403,0
0.89223605,0.28036723,0
0.8937461,0.2798451,0
0.89266443,0.28208905,0
0.8925578,0.28019187,0
0.46399063,0.5381701,0
0.46410733,0.5385475,0
0.5613046,0.44533288,0
0.3686503,0.67589647,0
0.36663356,0.6750629,0
0.7918587,0.31264287,0
0.42541522,0.58176327,0
0.4267509,0.58508277,0
0.42603973,0.58388245,0
0.399248,0.62218463,0
0.40181237,0.62461793,0
0.39950407,0.62414384,0
0.40133792,0.62266415,0
0.52121216,0.47824055,0
0.31697935,0.78651994,0
0.2862827,0.8707456,0
0.32113597,0.77749926,0
0.26046875,0.9606269,0
0.99190485,0.2510141,0
0.26551062,0.94141877,0
0.26922032,0.93119794,0
0.26722273,0.931607,0
0.7498121,0.33173287,0
0.7856193,0.31871784,0
0.7852111,0.31846657,0
0.794484,0.31326002,0
0.79412436,0.31410503,0
0.8007793,0.31172192,0
0.60868657,0.406849,0
0.60901016,0.41017866,0
0.6084308,0.40950978,0
0.46972477,0.5317597,0
0.48592553,0.5143818,0
0.32995892,0.75384074,0
0.3548821,0.7002274,0
0.35805455,0.70266694,0
0.478356,0.5169521,0
0.53301847,0.4715858,0
0.5306415,0.47173995,0
0.33005908,0.75408596,0
0.87855536,0.28301075,0
0.84732884,0.29551744,0
0.84829986,0.2918629,0
0.8486436,0.29232046,0
0.29087093,0.8613397,0
0.29152903,0.85957086,0
0.2883446,0.86059934,0
0.30317944,0.8219233,0
0.83737457,0.2986264,0
0.835505,0.2993592,0
0.83500135,0.29847708,0
0.8434604,0.29556125,0
0.8434604,0.29556125,0
0.72281677,0.34635434,0
0.722825,0.34708887,0
0.29050964,0.85473025,0
0.29082346,0.85548556,0
0.29311457,0.85621804,0
0.29336545,0.8561603,0
0.29137638,0.8558572,0
0.2914449,0.8556289,0
0.87669456,0.28475395,0
0.87670344,0.28471056,0
0.78009367,0.3183203,0
0.78272706,0.32104862,0
0.7825985,0.31970197,0
0.782614,0.31864113,0
0.3866819,0.64426625,0
0.46265537,0.5406255,0
0.4380508,0.5707055,0
0.4382612,0.5709878,0
0.4371274,0.570501,0
0.5641503,0.44305375,0
0.5013748,0.49889702,0
0.40851775,0.6110516,0
0.40541434,0.61146414,0
0.4061395,0.61192626,0
0.6005214,0.41534162,0
0.4329953,0.57667994,0
0.4343962,0.576232,0
0.43439248,0.57632244,0
0.5431901,0.45978796,0
0.7190743,0.34666994,0
0.7195631,0.3461855,0
0.72078115,0.34586012,0
0.6615346,0.37663874,0
0.66250956,0.37713888,0
0.5171219,0.483751,0
0.51475114,0.48202854,0
0.5151257,0.48410454,0
0.5150691,0.48437455,0
0.4733785,0.5243172,0
0.42431083,0.5851163,0
0.3438527,0.7289623,0
0.34319708,0.72905266,0
0.4241132,0.58644176,0
0.27428946,0.9082923,0
0.2569517,0.97021556,0
0.34536973,0.72253656,0
0.72336376,0.34400347,0
0.7506558,0.3298074,0
0.6416956,0.38887724,0
0.64187694,0.3896411,0
0.6406297,0.38848832,0
0.61878276,0.40271544,0
0.6193503,0.4040072,0
0.61889136,0.4016781,0
0.6176215,0.4003737,0
0.61914116,0.4014538,0
0.49368298,0.50613046,0
0.5452917,0.45801416,0
0.5656026,0.4412148,0
0.48660553,0.5139713,0
0.45444128,0.54607075,0
0.4591483,0.5460018,0
0.3910134,0.6368754,0
0.38978463,0.6377995,0
0.39052922,0.63536114,0
0.3359495,0.7394768,0
0.34101197,0.73954225,0
0.37981397,0.6562052,0
0.4707554,0.52864933,0
0.5222336,0.47708464,0
0.39309168,0.6327296,0
0.3296658,0.7570841,0
0.32826346,0.7589422,0
0.32913554,0.75896156,0
0.32178602,0.77455765,0
0.3166353,0.78895396,0
0.31504518,0.788594,0
0.31383207,0.7888853,0
0.3143723,0.7884866,0
0.31677997,0.78980285,0
0.31752807,0.7897743,0
0.41337395,0.6020135,0
0.41687045,0.6031392,0
0.44860542,0.55409276,0
0.45050406,0.5538912,0
0.76210785,0.32736883,0
0.7621218,0.32573727,0
0.5013069,0.49793905,0
0.50146407,0.49719563,0
0.5016514,0.49771717,0
0.50156534,0.4976955,0
0.5742407,0.4359019,0
0.657525,0.37945655,0
0.42478773,0.58749807,0
0.48536074,0.5143723,0
0.5054642,0.4925241,0
0.6359036,0.39323622,0
0.4144503,0.6024159,0
