beta,alpha
0.47384548,0.5263363
0.45788795,0.54544413
0.47064468,0.5323747
0.50261414,0.49775288
0.48059824,0.5205686
0.48351038,0.51756126
0.46224707,0.5411045
0.48938873,0.510763
0.4888367,0.509893
0.46551466,0.5378051
0.48224866,0.5181567
0.47607347,0.52560216
0.45785224,0.5454888
0.49199826,0.5083659
0.48213547,0.5195247
0.48891392,0.5114487
0.45171478,0.55416167
0.46973974,0.5317662
0.45156515,0.5546338
0.5208808,0.4788253
0.47624382,0.52505255
0.48831117,0.51228225
0.4728622,0.5271753
0.43604878,0.57306504
0.44321647,0.56592953
0.48706427,0.5144061
0.465594,0.53787905
0.47924286,0.5213903
0.48573032,0.5156331
0.4275412,0.5842414
0.47271,0.5304454
0.45973587,0.5439445
0.5235346,0.47824705
0.48076478,0.52216035
0.46324012,0.54054385
0.48227245,0.51842487
0.45874718,0.5447878
0.48556197,0.51552856
0.4530316,0.5517428
0.47665817,0.5244354
0.46122715,0.541834
0.44148278,0.56621444
0.47335014,0.5284431
0.47468904,0.52773196
0.47593752,0.52563536
0.46146134,0.54211324
0.4752699,0.5258571
0.48102325,0.51968074
0.41922706,0.5961857
0.4326171,0.5780173
0.49040154,0.5098667
0.48963657,0.51190823
0.48582128,0.51423895
0.47798315,0.5236392
0.47802165,0.52263457
0.4739385,0.5271047
0.4492161,0.5550837
0.544535,0.4590632
0.46573448,0.53603053
0.46060598,0.54218864
0.45867229,0.54535294
0.47551227,0.52565664
0.4731676,0.52970356
0.47015557,0.5314642
0.48063514,0.52064496
0.49676153,0.5041051
0.47755995,0.52420694
0.48050967,0.5213324
0.49542996,0.50358975
0.47738516,0.5236984
0.44632754,0.5596913
0.48250815,0.5184315
0.45417458,0.5483142
0.45085302,0.5565174
0.47788873,0.5231034
0.44610608,0.55960643
0.47589177,0.52509046
0.4676638,0.5342534
0.47354123,0.52809155
0.4939236,0.50684106
0.478578,0.5224639
0.463636,0.53875685
0.44169304,0.56659895
0.47205615,0.53052896
0.44351792,0.5636412
0.44256738,0.56615514
0.46636698,0.53619677
0.48303428,0.5194915
0.44462007,0.5626339
0.48406652,0.51611257
0.4858091,0.51521134
0.48715395,0.5115847
0.47315243,0.5286943
0.46753556,0.5356394
0.5044127,0.49553835
0.48939008,0.50967586
0.45227864,0.5509739
0.48314846,0.5190394
0.47519732,0.526329
0.30730444,0.8139599
0.451699,0.555059
0.464331,0.53874785
0.4638041,0.5393587
0.46885273,0.5346536
0.4736206,0.52676564
0.4783332,0.5235974
0.5043486,0.4973845
0.48006704,0.52279156
0.49390855,0.5078557
0.43837437,0.57145035
0.47014573,0.53175944
0.47650522,0.52525765
0.49584168,0.5037558
0.47932127,0.5207043
0.4806993,0.520992
0.474517,0.52804387
0.45407912,0.55055654
0.48416016,0.51867425
0.47878852,0.52215284
0.49858174,0.49991176
0.4886445,0.5130546
0.47506768,0.52559346
0.4516974,0.55323726
0.48330313,0.515288
0.4756253,0.5257305
0.45014516,0.5551055
0.46766156,0.5339032
0.48577115,0.5137414
0.44220808,0.56567293
0.4729016,0.5275986
0.45258647,0.5518731
0.452391,0.5521804
0.47190878,0.5308642
0.48913014,0.51150155
0.48035187,0.52039605
0.46918648,0.5323213
0.48272565,0.5184112
0.49688762,0.5029869
0.4710362,0.5309947
0.49120364,0.50887734
0.48430485,0.5158542
0.5063264,0.4934904
0.47737986,0.52293795
0.5035274,0.4959026
0.4987588,0.5010065
0.46820793,0.53448343
0.46246722,0.54094565
0.45951036,0.54387474
0.4902416,0.508453
0.4889157,0.51253825
0.49724483,0.50328463
0.43007016,0.5824271
0.4403923,0.56883615
0.48087668,0.5203419
0.48347494,0.51884574
0.42487893,0.5894652
0.48912936,0.5112845
0.4842984,0.51618737
0.46900392,0.5301384
0.49585265,0.50705576
0.88265795,0.282462
0.48734823,0.514322
0.43729526,0.5707228
0.44950697,0.5555976
0.48280665,0.5176053
0.4589376,0.54503644
0.48251846,0.5184755
0.4792583,0.52230996
0.48600808,0.5136418
0.49927756,0.49967474
0.4749314,0.5254545
0.45805717,0.5455112
0.46528074,0.53630376
0.46390733,0.53854716
0.45652872,0.5480093
0.50802,0.49328884
0.4843946,0.516438
0.47229004,0.5297353
0.48887935,0.50955653
0.44044116,0.5664261
0.47673714,0.52488446
0.47792023,0.52279586
0.46216163,0.54018486
0.4660131,0.5380018
0.48356128,0.51684296
0.48757094,0.51405334
0.45491806,0.5513341
0.45186913,0.5534774
0.47929385,0.52433515
0.48279637,0.5187892
0.5013493,0.4973767
0.47491068,0.5277996
0.48154753,0.52045155
0.46383673,0.54012185
0.48596734,0.51445246
0.45502314,0.5493814
0.46447772,0.5382888
0.43326184,0.5751359
0.46178925,0.54182994
0.4599381,0.5440702
0.48110417,0.51947206
0.4708696,0.53208256
0.48517713,0.51639634
0.4631484,0.539856
0.4588419,0.54599714
0.49868503,0.5008493
0.4556208,0.5490606
0.48281747,0.51705563
0.48357216,0.5175569
0.47387943,0.52772456
0.45339024,0.5513362
0.48519078,0.5153069
0.9465093,0.26544175
0.48936942,0.51064354
0.50332034,0.49687162
0.4814884,0.51898175
0.45792213,0.5461619
0.4335465,0.5773393
0.48814029,0.51315296
0.4851566,0.5161384
0.48829162,0.51265824
0.4407833,0.56783813
0.44166362,0.56658345
0.43625987,0.57475185
0.44515207,0.56151634
0.4871633,0.513151
0.443354,0.5654548
0.4728072,0.5293962
0.49733552,0.5032485
0.4624934,0.54085064
0.4624994,0.5394308
0.4552206,0.54994076
0.47026366,0.5326562
0.4603296,0.54568446
0.4747363,0.5270528
0.48231864,0.5180812
0.46441856,0.53852534
0.5057876,0.53876257
0.44706303,0.55880064
0.47674718,0.5245488
0.44714606,0.5594725
0.49314547,0.50757694
0.47920918,0.52389425
0.4858121,0.5140533
0.49410224,0.5056643
0.4769015,0.52476925
0.4783316,0.5213614
0.49728632,0.50219095
0.46749792,0.53576875
0.47783363,0.5229186
0.47758162,0.5228932
0.49381214,0.5062841
0.47109032,0.53213435
0.47339302,0.5274916
0.49956992,0.49963847
0.4792601,0.5213909
0.44363555,0.56204945
0.48437667,0.51774657
0.4785476,0.52361417
0.4863699,0.5150378
0.47298768,0.52930856
0.47892857,0.5217048
0.45376012,0.550639
0.47909173,0.5227468
0.46915504,0.53372884
0.47517493,0.52598983
0.48242623,0.51889944
0.46900943,0.53388894
0.46653467,0.5365082
0.47351786,0.5285948
0.47035357,0.5326293
0.45049223,0.55663025
0.31973752,0.78361833
0.47862148,0.5294312
0.48126993,0.51926357
0.48170432,0.5197502
0.48652202,0.51482695
0.46247613,0.5415462
0.48216325,0.5182701
0.44811946,0.55882025
0.4781389,0.52280587
0.4871795,0.51441026
0.4810285,0.5196137
0.45689377,0.54661906
0.49694538,0.50391936
0.47261178,0.5287639
0.47904447,0.5203251
0.44696695,0.5590424
0.43961257,0.5664757
0.44203615,0.5645001
0.4827614,0.5162632
0.47797287,0.5232066
0.4755545,0.52521217
0.48561707,0.5154205
0.4518439,0.5535028
0.47889295,0.52193236
0.46099854,0.54290706
0.467847,0.53541386
0.45266068,0.5533702
0.4378481,0.57080424
0.48585123,0.5156613
0.46308014,0.5399193
0.4727193,0.530218
0.47985783,0.52064013
0.4797384,0.52019775
0.48744932,0.5121253
0.49082354,0.5094279
0.46599704,0.53571886
0.48825702,0.51133734
0.477582,0.5237988
0.45273322,0.55294156
0.29958752,0.8344298
0.44800186,0.55970615
0.48255342,0.51688904
0.49196455,0.50679326
0.4865825,0.51534885
0.42642242,0.58495975
0.4653749,0.54045475
0.46322057,0.5400008
0.4817981,0.5193765
0.50042,0.499644
0.46577594,0.5382807
0.49803078,0.50403386
0.4781584,0.52460647
0.47639927,0.52459794
0.48007724,0.5201009
0.48375496,0.51739174
0.46280107,0.5399753
0.44646215,0.5605649
0.47022876,0.53185356
0.46870205,0.5361491
0.48324382,0.5186974
0.48429033,0.5169409
0.47283575,0.5285736
0.46664596,0.5368725
0.45380542,0.5500684
0.472231,0.5296345
0.49616662,0.503721
0.6171468,0.520755
0.4698127,0.53310156
0.46409962,0.53911054
0.49456224,0.50454074
0.43899,0.56961226
0.4874425,0.5142856
0.48941064,0.51262474
0.4450383,0.562498
0.48563427,0.51552415
0.42691958,0.5863891
0.48124507,0.51989543
0.4928361,0.50689775
0.49127045,0.50927585
0.49459195,0.5057332
0.47121882,0.53198034
0.47866073,0.5222408
0.46238646,0.5406535
0.48011926,0.52040064
0.4920733,0.50998086
0.31745267,0.7867728
0.4856663,0.51663125
0.48599568,0.5136372
0.4960056,0.5037632
0.47686544,0.52423716
0.44628167,0.56007534
0.45924407,0.54344475
0.4824627,0.51723367
0.2740964,0.9138199
0.4846104,0.51685387
0.4413386,0.5661409
0.44637007,0.5597942
0.4829076,0.5175326
0.4761104,0.5251942
0.4583807,0.54561394
0.4806721,0.51976573
0.4837992,0.51864064
0.46106324,0.54267156
0.49134675,0.5094412
0.4873498,0.51182723
0.4749659,0.5255489
0.48586884,0.51509064
0.47705495,0.5230591
0.48570344,0.5156674
0.48785937,0.51310605
0.46985194,0.531993
0.47373298,0.5282451
0.4701847,0.53117037
0.5008137,0.49929902
0.48981,0.5102213
0.48340398,0.516449
0.49494788,0.5062901
0.48379225,0.51632506
0.42771053,0.58523977
0.4424473,0.5636063
0.49026373,0.50944597
0.47212622,0.53040284
0.48238844,0.51693636
0.46886045,0.5358181
0.49091858,0.50867987
0.48919395,0.51092213
0.4975567,0.5042185
0.45010698,0.5560388
0.48659238,0.51677704
0.44783637,0.55851054
0.4528703,0.55110425
0.47023892,0.5311542
0.46779877,0.5365987
0.46317205,0.53808874
0.47374147,0.528619
0.48364833,0.5182709
0.48476428,0.5154416
0.46170598,0.54272664
0.45731828,0.5460276
0.4638221,0.53909606
0.47541004,0.52600104
0.48309973,0.51793593
0.45525515,0.5489356
0.5054299,0.49422258
0.4623786,0.5387588
0.4690405,0.53512174
0.48116818,0.5189174
0.48129123,0.5194758
0.48051652,0.5203453
0.4925711,0.5070195
0.48785353,0.5112557
0.48499945,0.5145765
0.4567232,0.54773843
0.4662751,0.536607
0.44169766,0.5664668
0.47903287,0.52246726
0.44679007,0.55883545
0.8361488,0.29960495
0.48557276,0.51374114
0.4862864,0.5143484
0.48104662,0.5199427
0.47446707,0.52560866
0.47902367,0.5226329
0.5001303,0.49994612
0.4943128,0.5055335
0.47095883,0.5305098
0.45016578,0.5560912
0.48522475,0.5156343
0.47781393,0.5227578
0.48868388,0.5112516
0.4562484,0.54747504
0.47854444,0.52350104
0.48612684,0.5148265
0.48167205,0.5197078
0.4723635,0.5293352
0.476515,0.52512234
0.44854593,0.5587358
0.47840682,0.52384996
0.48536474,0.5161
0.48220435,0.519589
0.4733035,0.53026015
0.4877262,0.5126965
0.45304585,0.551774
0.49295065,0.50679904
0.50288856,0.49479783
0.48071584,0.51878226
0.46764696,0.5355043
0.45804656,0.5440137
0.4650308,0.53749174
0.4719588,0.53045815
0.47942135,0.52306306
0.4540405,0.5503743
0.21338479,0.51399
0.48128638,0.5218231
0.47806907,0.5237103
0.45970884,0.54304636
0.45505342,0.5495947
0.47518557,0.52453077
0.4918591,0.5071399
0.47688425,0.5231448
0.45296964,0.55425423
0.4583786,0.5428306
0.47944266,0.5202943
0.49475273,0.5069901
0.46945605,0.5336092
0.48583755,0.51378673
0.45668995,0.5476975
0.4851333,0.51455474
0.48317173,0.5170112
0.49036267,0.5101656
0.44112262,0.56678885
0.4686364,0.53371847
0.4535194,0.55294085
0.5120993,0.48871356
0.49198446,0.5067716
0.46196282,0.5419085
0.48355108,0.5176562
0.44236642,0.5647076
0.4414646,0.5658539
0.4560716,0.54744256
0.48719162,0.5144964
0.4918668,0.50792533
0.49364275,0.5061382
0.48167226,0.52010334
0.472333,0.52906704
0.48091772,0.5198509
0.4655231,0.5360017
0.47185105,0.52943593
0.4511072,0.5540985
0.4471614,0.5584055
0.48856884,0.51208514
0.47091767,0.5324345
0.47055662,0.5317004
0.4873913,0.51303047
0.48044547,0.5212616
0.4770473,0.52439463
0.49651203,0.5028096
0.4695466,0.53221965
0.48155627,0.52002126
0.44640756,0.5577228
0.4887144,0.51312405
0.4678036,0.5367702
0.4811489,0.5192164
0.46386707,0.53752905
0.47184244,0.53033197
0.44683522,0.5598105
0.42828417,0.58365995
0.4568856,0.54715294
0.4902906,0.50904423
0.47974756,0.5208709
0.47190043,0.5288525
0.48159596,0.52072597
0.48762202,0.5127578
0.45352107,0.5513916
0.47900733,0.5220394
0.47667423,0.5225402
0.46785453,0.5344228
0.50026387,0.5009654
0.4864652,0.51560783
0.4609485,0.54287386
0.4959866,0.5054313
0.48667777,0.51376116
0.45759186,0.5453055
0.48142818,0.51855254
0.49653593,0.50342125
0.48636517,0.5137515
0.47540605,0.5262648
0.4596085,0.5448277
0.47362557,0.52774906
0.47629973,0.52646464
0.47907332,0.5240409
0.4933875,0.5073788
0.4577955,0.54625857
0.48506027,0.5149151
0.49813277,0.5000428
0.4696461,0.53238034
0.46164277,0.54194427
0.4539088,0.5505299
0.48684263,0.5126769
0.49185503,0.5092378
0.45532894,0.5489228
0.48734617,0.5155764
0.4636314,0.5392934
0.48921078,0.5108824
0.48319063,0.5180416
0.4816026,0.51896614
0.49271703,0.5079993
0.4576055,0.54620683
0.47269514,0.528377
0.4905935,0.51064825
0.49360567,0.50824326
0.4755921,0.52662444
0.48292086,0.5191497
0.48857796,0.51259863
0.4894602,0.51066315
0.48571837,0.51535857
0.27283785,0.9143984
0.44163644,0.5661928
0.4938021,0.50540996
0.4412306,0.5661989
0.46145502,0.54305756
0.4648316,0.53849727
0.45027134,0.5548364
0.44504505,0.5609862
0.4587789,0.54436046
0.44982722,0.555266
0.45155832,0.5526924
0.4818895,0.5190824
0.48507228,0.5147945
0.44098306,0.5655506
0.44316077,0.56570005
0.486097,0.513967
0.46293834,0.54424405
0.45495346,0.5511243
0.5016055,0.49811086
0.55869716,0.44759488
0.48586625,0.51562744
0.44411546,0.5628495
0.49565977,0.5058818
0.50323576,0.497429
0.49360752,0.50573623
0.43606153,0.5716465
0.49124026,0.5081539
0.48499265,0.5143769
0.44533214,0.5621594
0.47122288,0.53082865
0.44892225,0.5557771
0.49928397,0.5005934
0.504855,0.53733295
0.48694375,0.5123342
0.45362422,0.5493852
0.48918805,0.51136386
0.48614845,0.5144018
0.47671443,0.5251608
0.4838739,0.51743346
0.4810469,0.52048504
0.47296315,0.5288173
0.4845234,0.5146931
0.45306772,0.55295825
0.47446054,0.5263295
0.49347118,0.5070911
0.44983384,0.5552954
0.46212333,0.5430331
0.46712658,0.53471434
0.48396304,0.5157305
0.48976293,0.51056814
0.88201225,0.28300336
0.46616542,0.5368214
0.93582296,0.2680741
0.49432212,0.50545645
0.48031464,0.5206645
0.49655613,0.5023259
0.45189345,0.5537706
0.44077232,0.56632423
0.48053205,0.5216625
0.46973702,0.5342853
0.44776592,0.558553
0.5535118,0.4516531
0.4555302,0.5482441
0.44872284,0.55632544
0.44751862,0.55756134
0.4346105,0.5748163
0.47892824,0.5215275
0.46409407,0.5386376
0.5604204,0.44709373
0.4812772,0.5187214
0.46020326,0.5457573
0.49005148,0.51095736
0.46673974,0.53580827
0.45758015,0.5453393
0.4801522,0.5204897
0.49981958,0.5000378
0.4848242,0.516008
0.4821374,0.51844203
0.45355138,0.5492359
0.4782486,0.523029
0.46719167,0.5367013
0.46590653,0.535526
0.48188704,0.5203669
0.42938736,0.5812033
0.4770893,0.52397674
0.49449965,0.5087533
0.4494418,0.55706596
0.468516,0.5312129
0.47474885,0.52750003
0.488973,0.5116037
0.47367105,0.5274185
0.46193874,0.54129976
0.4375674,0.5701103
0.49530053,0.5048884
0.49105695,0.5079528
0.48154888,0.52133805
0.44942787,0.5569139
0.47062156,0.5309921
0.48530123,0.51536417
0.48633942,0.51591736
0.4928702,0.506733
0.43915403,0.5664076
0.44690385,0.5596385
0.4575727,0.54652894
0.51623005,0.48470756
0.48313665,0.5189926
0.44935405,0.55504084
0.48662058,0.51220435
0.4769235,0.5240014
0.45542914,0.5492073
0.44852015,0.5551775
0.47008005,0.5334796
0.47662774,0.52221704
0.4317678,0.5775647
0.47756955,0.5204653
0.4617505,0.5407619
0.45973364,0.5436641
0.44577247,0.5611215
0.49656576,0.50451267
0.47296754,0.53020525
0.44796216,0.5570385
0.47066322,0.53205633
0.48716238,0.51309484
0.46829233,0.53267455
0.4781334,0.52351934
0.47307196,0.52718794
0.45223284,0.55248684
0.489735,0.510535
0.47353157,0.5303365
0.45521003,0.5485347
0.44497615,0.5631208
0.47806165,0.5230425
0.46763423,0.5350749
0.46895236,0.5352131
0.4837371,0.5159513
0.4509052,0.55326176
0.48361704,0.5177615
0.47630474,0.5253349
0.47905827,0.5211292
0.48029667,0.51966184
0.4431213,0.5647779
0.45766717,0.5450007
0.48566395,0.5144727
0.4544092,0.55052006
0.47322667,0.5275751
0.44614044,0.5610545
0.49096188,0.5092288
0.50727266,0.49410418
0.4508625,0.5530904
0.4794175,0.5199352
0.46923387,0.5330633
0.47911516,0.52094126
0.49236575,0.5106058
0.48170993,0.51964617
0.47651705,0.5247399
0.4525578,0.55190104
0.4603107,0.54331875
0.4992371,0.5006458
0.47476447,0.5281472
0.60222036,0.4129867
0.46519783,0.5378436
0.46170384,0.5394282
0.4707887,0.53087026
0.45734772,0.54537356
0.46758652,0.5345512
0.44978276,0.5579941
0.45458806,0.54985136
0.47907785,0.5197726
0.46227348,0.5389055
0.45379344,0.55207515
0.31137243,0.80173266
0.4922719,0.5071392
0.49073857,0.5076878
0.4845761,0.5166532
0.48445097,0.5163022
0.4878189,0.5126322
0.50103074,0.49845245
0.4793258,0.5227325
0.46693867,0.53725237
0.45642292,0.5476997
0.4827127,0.51756203
0.476205,0.52536875
0.4825077,0.5175243
0.4475306,0.55832845
0.48430452,0.5151276
0.482079,0.5192712
0.47708645,0.52427244
0.4795156,0.52063996
0.47528845,0.5265461
0.45592853,0.5489345
0.48159978,0.51843923
0.47887903,0.5196914
0.48931777,0.5125492
0.47974545,0.51966584
0.4530683,0.5519366
0.4442608,0.56281835
0.4512374,0.5533423
0.49466717,0.50465226
0.47806343,0.52311563
0.48322207,0.516757
0.49476123,0.50473094
0.4881162,0.51287717
0.49812943,0.50234467
0.47410318,0.5251133
0.451615,0.5535244
0.47534037,0.52570844
0.4448735,0.56128955
0.4812253,0.5193806
0.563433,0.44409376
0.49347776,0.50594693
0.4490003,0.5562969
0.49301004,0.50667673
0.4599312,0.5428021
0.45106456,0.55293167
0.45837393,0.5457008
0.4775881,0.52263594
0.47866723,0.5216182
0.4852576,0.5144865
0.44218525,0.56447977
0.4754735,0.52506244
0.47347948,0.52897364
0.48571137,0.51397365
0.47929525,0.5222795
0.4545706,0.5517226
0.42361733,0.5905104
0.44241714,0.5646756
0.48548153,0.5154018
0.48852375,0.5128036
0.47682926,0.5235012
0.48162943,0.51768064
0.4786375,0.5215803
0.4853837,0.5145468
0.47876102,0.5211297
0.49478212,0.50462556
0.47219107,0.5303453
0.4766489,0.52473277
0.4751427,0.5247886
0.4591997,0.54543954
0.49052703,0.50956184
0.47578073,0.52587545
0.4711663,0.52956355
0.47655067,0.5253411
0.45643538,0.5490307
0.44149652,0.5644257
0.5039758,0.4982429
0.4538351,0.5520589
0.4638896,0.5399451
0.5001955,0.49851128
0.76921177,0.32597938
0.47809234,0.5224834
0.46870062,0.5333926
0.4592182,0.5435426
0.4581108,0.54442656
0.4871958,0.5130723
0.6094005,0.41032007
0.48731306,0.5124954
0.48578548,0.5156841
0.47815973,0.5241769
0.4543979,0.5500561
0.48887926,0.5112784
0.46544877,0.5374327
0.48182568,0.51947653
0.46051943,0.5444524
0.45557186,0.5492173
0.43814203,0.5707569
0.48876062,0.5092922
0.4317135,0.5785438
0.44929975,0.55667275
0.46404994,0.5396158
0.45941606,0.545055
0.48381525,0.51752996
0.4843605,0.5174542
0.48228592,0.5156993
0.4976329,0.5034034
0.47224182,0.5299598
0.48362577,0.5171048
0.4574669,0.547121
0.46346736,0.53955907
0.46069068,0.5423481
0.4445318,0.56174624
0.47546595,0.52637213
0.43705282,0.5714435
0.47107723,0.5306625
0.51618576,0.48418093
0.45729828,0.5475062
0.4582102,0.5456194
0.47471613,0.52753645
0.4604435,0.54285157
0.45095968,0.5556241
0.4735276,0.528894
0.48113894,0.52228045
0.48990673,0.5092152
0.5008313,0.4986516
0.4490119,0.5551296
0.48523307,0.51397735
0.4637071,0.53970426
0.45982164,0.5434132
0.4644031,0.53875
0.48033968,0.5190205
0.48922446,0.51171154
0.48490676,0.51556766
0.4919352,0.508088
0.46830806,0.5343326
0.4990677,0.50112146
0.471949,0.52939034
0.45684487,0.5487642
0.44347137,0.5637125
0.49740756,0.50347364
0.47401392,0.5255957
0.44303414,0.5627494
0.46430275,0.5388774
0.47683147,0.52465904
0.45729735,0.5461975
0.4540247,0.5508235
0.49237186,0.507742
0.47255313,0.530538
0.48332888,0.5167304
0.4861477,0.5124758
0.4686673,0.5347187
0.48092496,0.5215647
0.47712165,0.5238847
0.5045286,0.49629065
0.47068882,0.53138655
0.55510575,0.4510657
0.48178798,0.51850927
0.46959808,0.53368485
0.48027596,0.5205836
0.48331067,0.51748717
0.49862444,0.50076574
0.4807528,0.52102596
0.47699067,0.5249852
0.48124132,0.52014893
0.48619235,0.5122088
0.48813722,0.5111867
0.49198365,0.5094398
0.44130147,0.56619287
0.4812493,0.5173481
0.45361534,0.5519693
0.47943938,0.52199054
0.4791587,0.5231022
0.46722433,0.5337254
0.48696986,0.51368314
0.47883534,0.5217183
0.4851934,0.5141869
0.48031306,0.5213359
0.49379897,0.5069304
0.47153625,0.53436893
0.4917357,0.51001453
0.48143348,0.51991606
0.46685663,0.53513277
0.4490459,0.5570621
0.48432782,0.5179625
0.43992642,0.56669676
0.4754917,0.52597165
0.48551738,0.51242304
0.4665611,0.5357394
0.46145058,0.54227096
0.46591914,0.53744406
0.44510645,0.5613404
0.45952863,0.5437826
0.482458,0.51831454
0.4304275,0.5814091
0.48561057,0.5143839
0.48969454,0.5114103
0.4682017,0.5345558
0.47871676,0.52294827
0.50292134,0.4964327
0.47336426,0.5290695
0.45924586,0.54394585
0.46584806,0.5380503
0.4547674,0.5499564
0.50874335,0.49151364
0.49821073,0.5015235
0.4898824,0.5117339
0.48404348,0.51545465
0.4890882,0.51029015
0.50163615,0.50083536
0.49632534,0.50281477
0.47263187,0.5285519
0.4498274,0.55627406
0.48858553,0.51153475
0.49329254,0.5064053
0.4937008,0.50730157
0.45651886,0.5471586
0.49681982,0.50396746
0.45777753,0.5465046
0.4842239,0.51541686
0.46683607,0.5354269
0.33291432,0.7528949
0.4696426,0.53261024
0.45070973,0.5537781
0.479211,0.52149576
0.48272085,0.5184191
0.456929,0.54774314
0.4945852,0.50519246
0.4446183,0.5629972
0.46272758,0.54163665
0.50552666,0.4944502
0.4844579,0.51691854
0.49148092,0.50898093
0.45960522,0.5435859
0.47808132,0.5230583
0.45569846,0.5479826
0.48982158,0.51251835
0.45141262,0.5531021
0.43444693,0.57381713
0.49740618,0.50308424
0.43523902,0.5748413
0.4337393,0.5748366
0.48946816,0.5108175
0.48128706,0.51974213
0.48387563,0.515977
0.4865078,0.5286963
0.45126793,0.55354315
0.4823873,0.51895505
0.4839751,0.5164755
0.48205584,0.52654374
0.4772944,0.5231051
0.4768484,0.524731
0.4901465,0.51033443
0.49011004,0.5100521
0.48492306,0.51526755
0.47090298,0.53131753
0.48588234,0.5154031
0.45248774,0.5513917
0.486749,0.5126685
0.4444966,0.5631882
0.49402994,0.5046653
0.49397448,0.50779504
0.48203698,0.5188958
0.47246644,0.529824
0.44549778,0.5610503
0.46928447,0.53324544
0.49473634,0.50513405
0.48275396,0.5191658
0.4695136,0.5328584
0.48448396,0.5179504
0.45323262,0.55198324
0.47747257,0.5225616
0.46642292,0.53686386
0.49056983,0.5100128
0.3080118,0.812291
0.47413534,0.5298787
0.47692147,0.5239525
0.47245172,0.53051436
0.4884089,0.51128924
0.4591422,0.5455049
0.48290402,0.51912475
0.4566849,0.5473658
0.48329002,0.51817447
0.46599504,0.5367708
0.43839487,0.5685344
0.47874558,0.5234063
0.43579662,0.5721727
0.477698,0.5231567
0.4639098,0.5393123
0.47374365,0.5285788
0.48512876,0.5151966
0.49070263,0.51088494
0.4913719,0.508444
0.43884468,0.570323
0.45266828,0.5528841
0.44960466,0.55785847
0.47013375,0.53120947
0.48509178,0.5147799
0.47053516,0.53086597
0.48200545,0.51943916
0.46052578,0.54443675
0.46351534,0.53750396
0.49765462,0.5012451
0.47559375,0.52647525
0.4932822,0.50506485
0.45794064,0.54607767
0.4296418,0.5820042
0.48356545,0.5174378
0.4475655,0.5577508
0.55503345,0.45304164
0.4864496,0.51125723
0.47842774,0.52285767
0.44519317,0.56182253
0.47348943,0.52835304
0.47823077,0.522437
0.4633662,0.54115814
0.47638968,0.523987
0.47581366,0.52513224
0.4755346,0.5246824
0.48547652,0.5165206
0.48667696,0.51355225
0.48724815,0.5120111
0.4807769,0.5196601
0.51688445,0.48440787
0.46053988,0.54160863
0.49281207,0.50564575
0.4618295,0.5417541
0.4878749,0.51178455
0.46796334,0.5355465
0.44984904,0.55487984
0.45770845,0.54704124
0.44998258,0.5561313
0.4818347,0.52073383
0.4435592,0.5622622
0.45454282,0.5509221
0.45594415,0.5484284
0.48502707,0.5157706
0.47858822,0.5236377
0.47850838,0.52153724
0.48661816,0.5175816
0.49180305,0.50875086
0.45231783,0.5514161
0.48575372,0.5147252
0.48969144,0.5116242
0.49532163,0.5029354
0.44257063,0.565953
0.48616052,0.5138738
0.49746764,0.50125927
0.4930228,0.5073562
0.47098607,0.53037083
0.50085044,0.4989793
0.43063095,0.57979196
0.4768481,0.52495277
0.45700088,0.5469755
0.48458624,0.51731735
0.47920874,0.5227771
0.48189628,0.5190584
0.45973212,0.5442352
0.3203669,0.7811519
0.48662707,0.5137707
0.45086205,0.5555386
0.48988324,0.51079166
0.58109593,0.43045187
0.47880277,0.5219982
0.49387878,0.5054586
0.47321266,0.52835816
0.4779661,0.523993
0.47532603,0.5271635
0.4882471,0.51106155
0.47645822,0.5240056
0.42907485,0.5807301
0.5808561,0.43130556
0.48836043,0.5108527
0.46939746,0.53306204
0.47304744,0.52926445
0.49172094,0.5077979
0.4835109,0.517798
0.51663,0.48229727
0.47837496,0.5217605
0.46473876,0.537858
0.45645913,0.5472883
0.46890703,0.53298837
0.4666141,0.5365238
0.49027726,0.5123715
0.44595712,0.5615305
0.47271892,0.5304494
0.44338986,0.56319684
0.4322234,0.5768077
0.49765897,0.50114655
0.47277677,0.5294442
0.4480636,0.5580554
0.47814256,0.5230492
0.46782038,0.5360472
0.4914034,0.5081039
0.45553526,0.5485605
0.48581266,0.5159253
0.4843161,0.5150677
0.44603103,0.56037486
0.45306903,0.5514192
0.47103143,0.53196394
0.49107116,0.5086637
0.49410763,0.5070611
0.48785898,0.51023245
0.48322073,0.51597935
0.4710464,0.53087544
0.42955893,0.58076155
0.43922684,0.5680319
0.47412825,0.52777106
0.43957672,0.5674614
0.44847795,0.55850583
0.49338743,0.5058907
0.46541917,0.5381173
0.47133738,0.53054065
0.48203868,0.52016973
0.46570578,0.5373159
0.4806392,0.52114725
0.4425177,0.56361306
0.47999606,0.5206122
0.4289326,0.5820166
0.49331164,0.5071335
0.4695093,0.533897
0.44538373,0.5607216
0.49096796,0.508827
0.45428732,0.5490517
0.48143765,0.5188702
0.42650482,0.58642703
0.4738442,0.5270504
0.53462297,0.46826392
0.45511508,0.5498511
0.47736353,0.5245971
0.4807216,0.5194614
0.47206423,0.5315423
0.496712,0.50223374
0.47001418,0.53201896
0.48785102,0.51280934
0.44204384,0.5640557
0.47466084,0.5275766
0.5363344,0.5348033
0.608486,0.41203493
