beta,alpha
0.52907246,0.47389784
0.54736745,0.45520562
0.4623434,0.54017305
0.5214106,0.47989082
0.5648862,0.4418411
0.57136554,0.4377706
0.45636183,0.5451349
0.6367656,0.39025658
0.53174466,0.46984345
0.51647073,0.48338783
0.55976737,0.446085
0.43769184,0.568313
0.55476975,0.44976857
0.43218958,0.57907504
0.49106055,0.50869006
0.41400653,0.6039471
0.5982208,0.4175298
0.5575807,0.44829586
0.515245,0.48499188
0.40538177,0.616391
0.4939685,0.50959057
0.49598166,0.5040248
0.51482964,0.48490617
0.51634324,0.48440135
0.5008136,0.49856493
0.56574935,0.4433617
0.5183699,0.48277512
0.5398388,0.46288618
0.48150077,0.51828337
0.54803187,0.45634153
0.5480861,0.4551925
0.5140914,0.48922756
0.4650676,0.5369244
0.5440349,0.45853946
0.39904797,0.6265575
0.5107185,0.48897547
0.5390976,0.46357363
0.5052004,0.49478516
0.61297446,0.40683526
0.48896953,0.50985765
0.51148117,0.48942927
0.53785604,0.46512777
0.4523342,0.5495937
0.47038296,0.52972347
0.55841863,0.4479267
0.4947928,0.50341636
0.4747837,0.52651006
0.46518117,0.536418
0.47368306,0.5282383
0.5528105,0.45137727
0.56247985,0.44427457
0.57309717,0.43622208
0.37395123,0.669444
0.4600887,0.54165286
0.5591463,0.4465177
0.46985048,0.53257644
0.41885638,0.59718597
0.5846537,0.42733458
0.46545255,0.53620785
0.48302618,0.51556814
0.52307624,0.4764894
0.56034863,0.44564447
0.4673781,0.5335386
0.5308334,0.47017342
0.55210793,0.45197704
0.39063165,0.63970816
0.5611741,0.44540387
0.34970993,0.7091528
0.40945846,0.608955
0.5192716,0.4811877
0.516061,0.48572475
0.48223332,0.516329
0.47698697,0.5226096
0.5650717,0.44359013
0.55927926,0.44835988
0.5613697,0.44669786
0.3851778,0.64799637
0.40502307,0.61613196
0.5276394,0.4745642
0.38744724,0.64729136
0.39770463,0.63040763
0.46380192,0.5380263
0.4535592,0.5499878
0.4202056,0.59449255
0.49506673,0.5037001
0.5132636,0.48544604
0.35757592,0.70027244
0.4544866,0.54704595
0.4678744,0.5334474
0.57713294,0.43194717
0.55994445,0.4450723
0.4342806,0.5764304
0.48959005,0.5108289
0.5375508,0.4639292
0.55063343,0.45420474
0.4682793,0.53341836
0.4894966,0.51031935
0.55735433,0.446948
0.47781387,0.52251697
0.5160221,0.48444617
0.525069,0.475313
0.4247942,0.5884742
0.52664304,0.47343156
0.5499778,0.45480537
0.5732886,0.43569547
0.4675132,0.53459555
0.56421494,0.4434299
0.3849565,0.6500658
0.5253179,0.4759559
0.5542656,0.4505864
0.5639032,0.44073054
0.56880957,0.438493
0.4478262,0.5576532
0.48380753,0.5164143
0.5085921,0.48900953
0.37345898,0.6699453
0.5113139,0.49000236
0.46989983,0.53129613
0.47466674,0.5269409
0.522022,0.4799116
0.5826353,0.429218
0.53727925,0.46186167
0.45328018,0.55042684
0.5456247,0.45796144
0.58361,0.42830095
0.49462923,0.50514376
0.52557325,0.4769895
0.42945558,0.58351606
0.39530504,0.6288849
0.5389221,0.4630669
0.49294096,0.506652
0.49055466,0.5100102
0.5724082,0.43688992
0.47891167,0.52140206
0.41182482,0.6057
0.5335517,0.46846223
0.48118147,0.5193735
0.4821107,0.51840174
0.5450073,0.45883134
0.51492697,0.48489645
0.49526778,0.50404394
0.39310765,0.63757575
0.5438281,0.45873937
0.4279195,0.5830457
0.56789947,0.43945706
0.4588237,0.54247415
0.47006977,0.53236103
0.48837698,0.5113006
0.4406795,0.5677788
0.55292577,0.45350918
0.4799921,0.5213912
0.5447717,0.45874944
0.582688,0.4283339
0.49045596,0.5094327
0.55364513,0.4520417
0.36123487,0.6911565
0.5131632,0.4859501
0.54814196,0.45641217
0.5103111,0.48767683
0.36840928,0.6765959
0.4211642,0.5944901
0.5728562,0.4370027
0.46566454,0.53705716
0.5917706,0.42342013
0.4215011,0.5931323
0.5712711,0.43854517
0.3876536,0.64324254
0.55929685,0.44630244
0.48259583,0.51806396
0.5954545,0.41894266
0.51406795,0.48640117
0.53377247,0.4673465
0.49646178,0.5031761
0.4508334,0.5537289
0.618265,0.4064615
0.5927921,0.42178944
0.40742105,0.61439687
0.5247221,0.47505608
0.58621424,0.42690828
0.64738566,0.38584965
0.61398834,0.40747252
0.51478064,0.48443946
0.5521368,0.4523187
0.5263568,0.4746351
0.45649,0.5450658
0.4832081,0.5173352
0.5887243,0.4243857
0.5774374,0.4335165
0.5557316,0.44832128
0.49652433,0.5007143
0.4759222,0.5246126
0.4339003,0.57596505
0.59678537,0.41953173
0.4751948,0.524305
0.51171684,0.48773015
0.40817583,0.6118326
0.57878244,0.43472627
0.5137384,0.4862235
0.5215616,0.47859025
0.43517476,0.5757453
0.4124091,0.6059309
0.4696268,0.53472286
0.36748004,0.6810765
0.5255744,0.47378203
0.49055216,0.5104858
0.5352648,0.4662057
0.5325643,0.46884894
0.51991785,0.48018232
0.48350388,0.51607424
0.48919475,0.5087939
0.5347131,0.4677115
0.58605933,0.4265583
0.49092323,0.5086847
0.5554754,0.44910294
0.49366266,0.5065753
0.45195892,0.5524977
0.50395256,0.4960272
0.5004821,0.49879876
0.44088534,0.5669487
0.5259531,0.47472054
0.56165445,0.4447401
0.5687982,0.43897864
0.34794906,0.7174295
0.26824602,0.9339005
0.5151049,0.485601
0.55210924,0.45361617
0.37895533,0.66166985
0.5919052,0.42290944
0.4176065,0.60021615
0.44975895,0.5562865
0.33405808,0.74857193
0.51626545,0.48234946
0.5679634,0.44171435
0.60817957,0.41044828
0.57091564,0.43859658
0.5809448,0.430783
0.5471215,0.45785755
0.34487435,0.723212
0.35161695,0.70755965
0.47061118,0.53087175
0.4701372,0.53172153
0.4536598,0.5496295
0.57259655,0.43641838
0.5284586,0.47327977
0.5885621,0.4223421
0.4675681,0.53374004
0.50359386,0.4918777
0.5128689,0.48684585
0.61415166,0.4075501
0.5056401,0.49442106
0.57353723,0.43707114
0.5741101,0.43578783
0.42567644,0.58396256
0.63658214,0.3931857
0.4465362,0.5600451
0.5235685,0.47833186
0.53385186,0.4681053
0.47163093,0.52923506
0.5105319,0.4878798
0.34974492,0.7138553
0.5112999,0.48759165
0.41380185,0.6023287
0.5506644,0.45487976
0.3941651,0.63283885
0.54753476,0.45655987
0.56334674,0.4442738
0.57231396,0.43844613
0.43324918,0.5755704
0.5189706,0.47957447
0.46709952,0.5329749
0.57912904,0.433235
0.48180842,0.5176391
0.45081758,0.55143887
0.31201637,0.80236536
0.42493692,0.5878371
0.4757462,0.5258889
0.4737344,0.5276575
0.45213005,0.54921335
0.5839458,0.42931142
0.37420654,0.66951
0.6983454,0.5172836
0.5007042,0.4983943
0.54132915,0.4620819
0.54258925,0.4603588
0.44996902,0.55509025
0.5283555,0.47450343
0.5556503,0.44966966
0.5056369,0.4934788
0.5483039,0.4555659
0.6154157,0.40697736
0.5027096,0.49644053
0.5500294,0.4540766
0.4524552,0.55105484
0.52562916,0.47414765
0.45423114,0.5492867
0.59764296,0.4185287
0.59221834,0.42323357
0.53227574,0.4681405
0.56841177,0.4391804
0.5454754,0.45792812
0.38391498,0.64659166
0.5187016,0.4831995
0.4852756,0.5146688
0.3999439,0.6255882
0.58626944,0.4258476
0.5915202,0.42296317
0.47413245,0.5260774
0.5360808,0.4664189
0.63865936,0.39212906
0.5112106,0.48949987
0.5329826,0.46895832
0.47162694,0.53142583
0.52728033,0.47380364
0.44568664,0.5606578
0.4855048,0.51369226
0.52658635,0.47490022
0.5759146,0.4352246
0.4457061,0.56060195
0.536588,0.46659905
0.6421541,0.38964158
0.4534006,0.54974914
0.54212534,0.46105772
0.55527526,0.44852537
0.49650303,0.502548
0.47612357,0.52463305
0.45283446,0.55095625
0.31057334,0.80386865
0.5104985,0.4889829
0.64929307,0.38503608
0.5324869,0.46828842
0.56940335,0.43987405
0.48666304,0.5156781
0.47660148,0.52465045
0.5665297,0.44122988
0.44852394,0.5562821
0.5268576,0.47364706
0.47332904,0.52753574
0.5854135,0.42844158
0.53016686,0.4712197
0.50815564,0.49191496
0.4907444,0.509123
0.43771604,0.5710209
0.5552255,0.4493628
0.40477273,0.6179646
0.5569612,0.4482952
0.46163568,0.54131067
0.56564355,0.4418381
0.52572215,0.47496963
0.51331043,0.48750874
0.5174311,0.48082423
0.55351275,0.45003554
0.46985474,0.53217226
0.5671857,0.44147024
0.4579691,0.54473335
0.50018287,0.4985342
0.48126516,0.5190487
0.5487915,0.4543717
0.47977805,0.51997274
0.5269698,0.4741947
0.47825637,0.52154875
0.5638747,0.43976328
0.48575383,0.5136705
0.45388472,0.5608525
0.51657504,0.4840557
0.47107878,0.5303509
0.46766242,0.50902736
0.46371475,0.53740716
0.4926135,0.50500005
0.553267,0.4520462
0.49814066,0.5009688
0.59500575,0.41973653
0.5015446,0.496846
0.51609045,0.4832274
0.59789336,0.42498288
0.49731508,0.5015065
0.4396357,0.570165
0.55947685,0.44509137
0.45400727,0.5510519
0.53405464,0.46790975
0.5399782,0.46255615
0.52907085,0.4708805
0.47806698,0.52372503
0.4637937,0.5386747
0.4931997,0.50768054
0.4902508,0.5082343
0.45715857,0.5452684
0.47144744,0.52974004
0.5002783,0.49908978
0.55656105,0.4471569
0.41366258,0.60629797
0.48551306,0.51393163
0.5392358,0.4632942
0.34343955,0.7273331
0.46758732,0.53172934
0.48534304,0.51536757
0.47539163,0.5296284
0.5592791,0.4474276
0.43437445,0.5764558
0.44813392,0.56019336
0.47505975,0.5230178
0.45574543,0.54768574
0.5872369,0.42630282
0.54119444,0.46235597
0.44712937,0.5595435
0.5190395,0.48176435
0.54553,0.4580131
0.56978226,0.43886122
0.5028299,0.49552137
0.48429447,0.51641446
0.36411577,0.68236166
0.40646464,0.6155107
0.55254316,0.4518033
0.47632003,0.5238404
0.42714754,0.58465385
0.3445372,0.7263447
0.6021274,0.41355506
0.4972985,0.5013657
0.43061996,0.58153886
0.5394168,0.46282157
0.5136736,0.48616743
0.4515845,0.55144227
0.44498667,0.561713
0.4903409,0.508962
0.55573475,0.44561553
0.6000812,0.41682544
0.44070232,0.5662161
0.46981388,0.53144604
0.49831188,0.50126076
0.55256784,0.45290303
0.50752217,0.4922092
0.40259445,0.62085414
0.54250234,0.46117955
0.5720964,0.43802324
0.54439497,0.45972553
0.47025612,0.53168774
0.45343107,0.55004793
0.5111119,0.49204645
0.5130957,0.4871116
0.49906293,0.4998294
0.42008504,0.59617794
0.49048394,0.5073826
0.53633916,0.46560112
0.46331856,0.5397193
0.5311571,0.46848494
0.5476335,0.4563063
0.60075045,0.41567823
0.44339636,0.56229573
0.5024679,0.4960032
0.5490181,0.45132446
0.53158295,0.46999574
0.40989977,0.61045474
0.47925124,0.51959497
0.46273234,0.53887296
0.5011549,0.499718
0.5399434,0.46483997
0.35735324,0.6982738
0.5336216,0.45733994
0.5461545,0.45772535
0.49250817,0.5056202
0.39298913,0.63468766
0.50944436,0.4905982
0.34122714,0.7326696
0.5466977,0.45710045
0.38474134,0.6479046
0.5235222,0.47760707
0.4612046,0.5412057
0.5643427,0.44391018
0.5433426,0.45944408
0.5016081,0.49830446
0.5063188,0.49346
0.53544277,0.46609238
0.527111,0.47422993
0.4968721,0.50167745
0.43414608,0.5771871
0.52341926,0.4780451
0.49676883,0.50220084
0.46668458,0.5358676
0.5191159,0.48234323
0.755428,0.48778844
0.49619818,0.50287545
0.5347596,0.46860456
0.55551785,0.44972944
0.54299927,0.4600989
0.65150505,0.38241133
0.49684116,0.503655
0.53794247,0.46363798
0.57833284,0.4318327
0.35990873,0.6888085
0.5144025,0.48529646
0.65721333,0.38058075
0.5153559,0.4849439
0.4362541,0.57335496
0.45605952,0.5472131
0.44281903,0.56460524
0.5631718,0.44325078
0.5161656,0.4846009
0.47441864,0.52666104
0.53557044,0.46722648
0.5262833,0.47323722
0.54458946,0.45893762
0.5471574,0.45558238
0.57273877,0.4371957
0.43049067,0.58071715
0.40692055,0.6156415
0.48134148,0.51824325
0.50742567,0.4938298
0.46010506,0.5409731
0.58958936,0.422546
0.54315317,0.4605178
0.45193353,0.5527118
0.40653184,0.6136807
0.5214173,0.48077205
0.40771157,0.61230075
0.5250007,0.47433752
0.5003127,0.49778855
0.5503796,0.4532382
0.5388253,0.46534792
0.48991036,0.50939614
0.54010373,0.4634981
0.58710575,0.425886
0.5189985,0.4827566
0.41820243,0.5969035
0.50197595,0.49697563
0.5370524,0.46594095
0.46241328,0.5395195
0.50895673,0.49058607
0.47172514,0.52873
0.44787535,0.56021696
0.47258267,0.52923596
0.39175364,0.63659865
0.5162378,0.48265484
0.55291045,0.45019776
0.43173403,0.57881445
0.47070065,0.5273637
0.5667073,0.44150177
0.5753303,0.43390328
0.5565603,0.44938445
0.5698989,0.43952015
0.38216037,0.65380585
0.4611347,0.54047817
0.4721161,0.52841806
0.5045988,0.49430946
0.5122891,0.48816484
0.5060873,0.49434203
0.47444618,0.5260189
0.57200074,0.4379323
0.46707365,0.533814
0.4420307,0.56396914
0.48611858,0.5149091
0.37089366,0.6729256
0.5664301,0.44186708
0.44208172,0.5653104
0.5711594,0.43839055
0.49704748,0.50374824
0.26399276,0.9505696
0.5203842,0.480309
0.4816024,0.51722664
0.53087956,0.4698305
0.54468286,0.4577674
0.49942476,0.4304208
0.5161112,0.48602742
0.41392112,0.60506463
0.4531582,0.5477181
0.50614667,0.49389836
0.53073895,0.47133502
0.43071875,0.58118856
0.46648476,0.53642327
0.48866922,0.5118528
0.4839433,0.51641876
0.4532631,0.54936963
0.51573694,0.4846634
0.5256815,0.47341958
0.4514749,0.55247813
0.6345813,0.39407825
0.38048595,0.6584296
0.54415804,0.4587098
0.57278657,0.43554744
0.50666374,0.49279028
0.39444327,0.63281935
0.26315922,0.9545701
0.6155445,0.40519813
0.3793605,0.6573103
0.5580438,0.44678742
0.40510696,0.61691743
0.55869997,0.44738594
0.5711479,0.4386377
0.3500852,0.7150954
0.5053137,0.49395633
0.46805373,0.5335897
0.61036175,0.40939507
0.53969973,0.4627739
0.48991758,0.50949645
0.5635206,0.444563
0.55027753,0.45506573
0.4508228,0.55295146
0.4579917,0.5442922
0.43069702,0.5800991
0.474879,0.5252765
0.48044837,0.52035487
0.5270638,0.4740915
0.57102233,0.43786287
0.4716517,0.53024656
0.5536764,0.4511317
0.5896971,0.42438483
0.45737404,0.54598737
0.45033878,0.5563096
0.539579,0.46230343
0.52766025,0.4746684
0.43624175,0.5745102
0.44761363,0.5589845
0.49930033,0.49579585
0.49228078,0.50543517
0.60626346,0.41236287
0.5357596,0.46733645
0.3203279,0.78148025
0.46130174,0.53987026
0.52939916,0.47267076
0.4730974,0.52713966
0.5262595,0.46907422
0.55286,0.45027184
0.58881235,0.42463067
0.5606118,0.44569737
0.32880476,0.76263636
0.498707,0.49916127
0.4535341,0.5517534
0.4809033,0.51857007
0.60460883,0.41270548
0.50375456,0.4965636
0.43293303,0.5770182
0.48628914,0.5121439
0.51700896,0.481498
0.46961856,0.5309148
0.5038932,0.49601537
0.54433745,0.45711803
0.5734185,0.4359753
0.42279902,0.59031546
0.34221634,0.7298099
0.541438,0.4619582
0.5670592,0.44114307
0.47283015,0.52868164
0.55966663,0.44436666
0.49576873,0.502653
0.5540098,0.45131263
0.54081017,0.46297863
0.58370024,0.43013847
0.6068154,0.41379204
0.5413256,0.46200198
0.5484931,0.45498788
0.48719,0.51263404
0.5363459,0.46297076
0.46405914,0.54054004
0.49023643,0.50961465
0.42111024,0.5885464
0.48589787,0.51131815
0.5762323,0.4347145
0.5405423,0.46439844
0.5409084,0.46214637
0.2671853,0.94172007
0.45811158,0.5423607
0.505038,0.49428013
0.5258939,0.4752436
0.56000227,0.44788936
0.46229434,0.54069453
0.5349408,0.46720573
0.5617621,0.44448596
0.47254688,0.52841157
0.4955933,0.50327015
0.60114974,0.4147105
0.50579786,0.49341592
0.5777006,0.43270463
0.43857244,0.56795657
0.43557397,0.57380396
0.45932984,0.5452749
0.5390365,0.46204546
0.54150623,0.4625921
0.5245833,0.47556716
0.5361871,0.46230233
0.4771119,0.5230573
0.5091365,0.49103022
0.46792066,0.5294768
0.28211915,0.89061266
0.47124526,0.5318615
0.54737973,0.4560111
0.42346728,0.5910104
0.6108209,0.40813133
0.4459725,0.5592668
0.6117707,0.4083007
0.43399706,0.57539403
0.50789034,0.49129432
0.5118516,0.48600945
0.56944466,0.43982187
0.64168155,0.39081815
0.4007858,0.6242001
0.55793154,0.44804394
0.5732926,0.43705982
0.5567814,0.44898924
0.5695453,0.4399311
0.47591993,0.52384675
0.49351034,0.5053954
0.47003156,0.53159094
0.52061164,0.4790539
0.5155337,0.480748
0.49289453,0.5059222
0.57344097,0.4371263
0.49486688,0.5013302
0.5726024,0.43803984
0.57834226,0.43294305
0.49832284,0.5016857
0.43838283,0.5699816
0.5400385,0.46243367
0.44047594,0.56843936
0.48816496,0.51164675
0.5697493,0.43866175
0.49910924,0.50027704
0.5797517,0.43250024
0.5769109,0.4335991
0.5294752,0.47378314
0.48330948,0.51729816
0.4831192,0.50738853
0.46862885,0.5335747
0.54134756,0.46170554
0.4427914,0.5628055
0.59263176,0.42208877
0.4740334,0.5255193
0.46499363,0.538311
0.46397287,0.53794974
0.4670475,0.53382075
0.48097706,0.518426
0.5732783,0.43606514
0.44630963,0.5598902
0.40977493,0.6095157
0.5085757,0.4907829
0.58624256,0.42704648
0.5154019,0.48377135
0.49217328,0.50433815
0.5152925,0.48267192
0.49241775,0.50758886
0.5042699,0.49544492
0.5204498,0.48055282
0.47940755,0.5212714
0.56397045,0.44338444
0.56226337,0.44471526
0.58535236,0.42637974
0.5453356,0.45847258
0.4685404,0.532035
0.47299206,0.5267614
0.51915205,0.48282206
0.46819726,0.5335416
0.57776445,0.43288788
0.5201802,0.47915298
0.37804133,0.6628705
0.4596748,0.5427257
0.54297763,0.4592715
0.4125056,0.60660356
0.4427478,0.5640692
0.4765645,0.52496797
0.44687653,0.5574998
0.47991735,0.51984197
0.5048967,0.4956615
0.44344297,0.5640141
0.5546851,0.45105764
0.47732034,0.5212355
0.4784909,0.5226344
0.45411682,0.5512427
0.33246356,0.7520399
0.5489718,0.45420215
0.43985465,0.56809217
0.5779068,0.43246013
0.5876334,0.42555746
0.462239,0.5413386
0.4391649,0.5710571
0.49061492,0.51032346
0.6305272,0.39854836
0.5091597,0.48992634
0.44919562,0.55535376
0.5619671,0.4447807
0.46973452,0.53292525
0.39066446,0.63902754
0.56243986,0.44533724
0.48109406,0.51962614
0.46097666,0.54015046
0.49370757,0.5070045
0.5259604,0.47439006
0.48375,0.5164233
0.5156603,0.4854593
0.56124824,0.444994
0.56012774,0.4450082
0.59266794,0.42134935
0.5827322,0.4293723
0.56690866,0.44267365
0.51515716,0.4847895
0.54454464,0.4599575
0.46015936,0.5434066
0.54493487,0.45793203
0.5930653,0.42215735
0.5592153,0.44729182
0.51420116,0.48724183
0.46104714,0.54032665
0.52245986,0.47800162
0.4987107,0.5003641
0.4758764,0.52366
0.49493197,0.50376016
0.52332896,0.47694162
0.46208084,0.5386388
0.5147521,0.48385563
0.6080485,0.41059583
0.43466473,0.5730229
0.45064518,0.5540012
0.57446903,0.4360807
0.5590731,0.4459029
0.37813005,0.6587152
0.48853648,0.50907713
0.6148932,0.40744758
0.54175144,0.4588249
0.46449852,0.5380158
0.47117084,0.5311451
0.2822802,0.88434637
0.44485503,0.5614722
0.35773864,0.69291294
0.62373954,0.40188655
0.51054025,0.48830488
0.4606956,0.5426189
0.5179911,0.4818128
0.4853268,0.51498747
0.5580685,0.44727525
0.55147487,0.45274174
0.3967108,0.62958795
0.4456716,0.5619702
0.3422694,0.7297839
0.4469424,0.56221247
0.5476746,0.4569716
0.58561045,0.42691672
0.49725217,0.50218165
0.352338,0.7086067
0.3558672,0.70467496
0.54146403,0.4606869
0.5150622,0.4842262
0.5445321,0.4600364
0.46665272,0.53385466
0.44336855,0.564895
0.58057904,0.43230367
0.51963115,0.48064247
0.5349136,0.4673331
0.5570605,0.44860783
0.52276504,0.47824764
0.56506306,0.4418969
0.4815359,0.5182537
0.699188,0.358176
0.4459785,0.56217736
0.48556972,0.5154928
0.39324844,0.635923
0.47209904,0.53044564
0.4896855,0.5106313
0.55371463,0.45149496
0.532201,0.4698473
0.51037693,0.490358
0.43851233,0.5714575
0.43632326,0.5749495
0.54648316,0.45681512
0.5338125,0.4681176
0.58150065,0.427975
0.43937442,0.56903124
0.5107717,0.48991105
0.4302499,0.58043164
0.4686925,0.53214383
0.48321348,0.51658803
0.46712354,0.5345361
0.56754535,0.44262174
0.43476698,0.5761579
0.3583631,0.69684476
0.39802414,0.6289189
0.5128546,0.4852687
0.5617152,0.44541043
0.46425152,0.5372166
0.4373163,0.57180196
0.4997085,0.49907476
0.5781874,0.4328555
0.5333418,0.4672372
0.4959836,0.5046304
0.57000214,0.43920597
0.4443118,0.5618233
0.48029384,0.5199916
0.5430887,0.4593558
0.56479704,0.4427234
0.39791378,0.6312862
0.5357872,0.46702415
0.6756757,0.36943853
0.5163519,0.48413885
0.34779716,0.7167762
0.4298948,0.5782966
0.5892061,0.42570415
0.48131415,0.5188819
0.47596553,0.5258949
0.501143,0.49789125
0.505484,0.49378246
0.43136078,0.5801555
0.42557362,0.58753896
0.5494401,0.45435748
0.41705322,0.5998221
0.44338772,0.5636075
0.3975073,0.63024
0.5383826,0.46389
0.35728806,0.70059675
0.6037494,0.41424394
0.5618555,0.44486475
0.5068187,0.46798706
0.5751872,0.43378413
0.5397569,0.4637989
0.4949337,0.50400954
0.47887757,0.52120554
0.47753713,0.52330214
0.53507686,0.46774733
0.5553965,0.45081213
0.55135834,0.45281774
0.533867,0.466513
0.44628522,0.56066644
0.52665305,0.47503465
0.48776406,0.5111533
0.58399826,0.4282429
0.464664,0.5383993
0.51567763,0.4847136
0.37192503,0.673142
0.54635614,0.45655975
0.47182554,0.52907443
0.332098,0.75643367
0.38733688,0.6486837
0.55048037,0.45374256
0.5289466,0.47319284
0.47357073,0.5260497
0.64375603,0.3893837
0.5690842,0.4403211
0.5148451,0.48520806
0.5252584,0.4748012
0.508346,0.49158707
0.58617723,0.42719036
0.56183356,0.4451757
0.47518495,0.52392066
0.633078,0.39471444
0.46767125,0.53394413
0.29869547,0.8386969
0.5308924,0.46944553
0.49325147,0.50697947
0.55275106,0.45108798
0.43339455,0.57543707
0.5048296,0.49202475
0.51331896,0.48484093
0.47313112,0.5291759
0.5051433,0.49219775
0.51787305,0.48128572
0.31351575,0.798582
0.49923185,0.500271
0.41801518,0.59794235
0.4580913,0.5457567
0.5952274,0.42028737
0.50407124,0.49497145
0.4761085,0.5238865
0.53914344,0.46279085
0.3553507,0.69937825
0.5022927,0.4978077
0.58264333,0.42934692
0.41386706,0.6043416
0.5401147,0.46220416
0.45438915,0.54871374
0.5258093,0.47639322
0.5253359,0.4758863
0.566586,0.4415279
0.40497446,0.61424065
0.59112865,0.42252055
0.5199722,0.48055294
0.48360395,0.5152061
0.44067714,0.56754935
0.5577105,0.4493935
0.4430015,0.5644613
0.57595354,0.4327277
0.44253704,0.56554085
0.4962431,0.47545192
0.44188753,0.5636355
0.5453099,0.4564276
0.5342473,0.4673073
0.50459045,0.49617925
0.45196027,0.55265886
0.5115436,0.48804358
0.49986267,0.4995768
0.49077857,0.5083653
0.38623393,0.6474166
0.3692878,0.6740243
0.46755192,0.5350364
0.46188825,0.53666365
0.52347016,0.47702885
0.5162947,0.48486063
0.5713226,0.43771923
0.5767577,0.43435755
0.40221202,0.6199278
0.5637272,0.44371253
0.5243411,0.47517127
0.46700948,0.53210586
0.6024373,0.4159067
0.5195343,0.48072144
0.4286147,0.5811515
0.46332663,0.53768885
0.54903936,0.45626324
0.4504314,0.55441445
0.5117505,0.4871621
0.48610282,0.51463926
0.54958147,0.45483854
0.45894942,0.5461242
0.55683434,0.44879302
0.52709585,0.47351414
0.3854295,0.6457289
0.4568809,0.5448723
0.57878554,0.43122602
0.43088728,0.57813185
0.51356673,0.48512632
0.40218675,0.62230754
0.50749636,0.49196085
0.54918885,0.45467675
0.5802124,0.43135428
0.42778024,0.58565223
0.5274088,0.4737621
0.4922573,0.50895387
0.46709868,0.5510624
0.584374,0.42842147
0.4939019,0.5057546
0.5376623,0.46558458
0.5663661,0.44094577
0.5058,0.49299747
0.34030935,0.73145455
0.42157313,0.59284157
0.5079663,0.49151692
0.46499544,0.52954745
0.5164449,0.48265886
0.54239345,0.46066484
0.57573867,0.43465903
0.50459427,0.49516222
0.60000294,0.4174812
0.50080365,0.498559
0.55093426,0.453634
0.50504714,0.4938339
0.4149746,0.6043061
0.5516678,0.45223302
0.4517302,0.55296284
0.5006552,0.49799523
0.49425113,0.5011595
0.5368438,0.46370038
0.468657,0.5308574
0.5033327,0.49629274
0.50600284,0.49326885
0.5895013,0.4236057
0.48546317,0.5143469
0.54675627,0.45914507
0.450519,0.55330956
0.5167232,0.483067
0.559243,0.448784
0.4602182,0.5423993
0.5320165,0.47062305
0.45222917,0.5532196
0.5033275,0.49696326
0.2814481,0.8928349
0.42935896,0.5809231
0.45123932,0.5534498
0.3889864,0.61602306
0.501957,0.4969193
0.52935696,0.46108288
0.41035435,0.61104435
0.5509143,0.45427525
0.5079803,0.4884135
0.5540633,0.45121124
0.57588875,0.43484518
0.54070324,0.46136805
0.54065603,0.46131623
0.4864973,0.5128286
0.5056116,0.49599195
0.4445619,0.5627351
0.5012738,0.49782965
0.5036705,0.49508
0.3274975,0.7652693
0.48070654,0.52002305
0.55877054,0.44533077
0.5477851,0.4545816
0.5972294,0.4191661
0.49208766,0.50646436
0.5392641,0.46487263
0.47903407,0.52221227
0.5014198,0.49816188
0.5796995,0.43187743
0.34333,0.72822005
0.7258526,0.34493965
0.53369105,0.46892047
0.53510654,0.46638247
0.5261823,0.47146916
0.3810989,0.6521128
0.38940045,0.6435684
0.40250313,0.62171805
0.4532241,0.5516209
0.4962753,0.5022546
0.40120202,0.62247217
0.51512486,0.48483962
0.44021228,0.56831926
0.48955548,0.5110639
0.4996279,0.4999448
0.49409762,0.50508285
0.45080432,0.55390424
0.43707958,0.572467
0.42593235,0.5873553
0.5570215,0.44913432
0.53766984,0.46387038
0.5252746,0.4770999
0.37349367,0.6684736
0.5028328,0.49505654
0.5548752,0.45150933
0.49176082,0.5088154
0.52106935,0.47966516
0.4044945,0.61780506
0.5906666,0.42412087
0.5583259,0.44747874
0.46786427,0.531762
0.5682471,0.4414035
0.43148512,0.5757018
0.27780226,0.9070574
0.46073717,0.54098415
0.57597005,0.43440896
0.51990926,0.47917634
0.5383452,0.46400282
0.5127348,0.48607045
0.5878169,0.42550933
0.46132475,0.5406924
0.5852411,0.42816192
0.58887994,0.42516854
0.5480312,0.45481947
0.49317434,0.50706774
0.510836,0.48894215
0.43979368,0.567672
0.39364803,0.63478607
0.44469863,0.56041497
0.49665937,0.50099254
0.5103106,0.49040192
0.52684504,0.47508126
0.54936576,0.4535229
0.532304,0.46844998
0.5858123,0.42700353
0.59754735,0.42010146
0.49146575,0.5066902
0.53985196,0.46349254
0.42825383,0.5841728
0.50861835,0.48945528
0.50342274,0.49477282
0.58784175,0.42566705
0.35469112,0.6950867
0.4877423,0.51092404
0.50696576,0.49116966
0.5539628,0.45072225
0.6069773,0.4114247
0.47570503,0.5254101
0.5203239,0.47971168
0.46789497,0.53233445
0.55405706,0.45161963
0.5536698,0.44898015
0.434198,0.5762898
0.46870786,0.53206635
0.4799116,0.5219373
0.5097152,0.48999417
0.5660745,0.4403696
0.4414741,0.56671697
0.38307902,0.65551054
0.50894403,0.4915985
0.37233657,0.6725202
0.5235748,0.47852764
0.45957875,0.5361581
0.52305955,0.47737682
0.5640676,0.44297528
0.34883606,0.6367247
0.5096919,0.4893952
0.5689732,0.4403679
0.36389482,0.6871536
